method,time,ax_raw_m_s2,ux_m,vx_m_s,ax_m_s2,ay_raw_m_s2,uy_m,vy_m_s,ay_m_s2,az_raw_m_s2,uz_m,vz_m_s,az_m_s2
recurdyn,4.285,0.0035673063192088,-0.01742933094951582,-0.004401889667389,0.003582507212816424,0.001573968285612,0.06163136208959749,0.0144846828659558,0.0015780458906039562,-0.0003068436892737,1.8785931276061645e-05,-2.0739120393281715e-05,-0.0001947169144667077
recurdyn,4.2855,0.0035373479298599,-0.017431531455925797,-0.0044001284830214,0.0035694254788986093,0.0015621935729417,0.06163860462483281,0.0144854610190642,0.001574434482841473,-0.0003053755116853,1.877552372744825e-05,-2.089144110472722e-05,-0.00020046824853444918
recurdyn,4.2860000000000005,0.003507626624339,-0.017433731085429227,-0.0043983821000356,0.0035566681757038024,0.0015505140284157,0.061645847547696614,0.0144862333561922,0.0015709559995481315,-0.0003039123970133,1.876504020073558e-05,-2.104303152456605e-05,-0.00020634995586199062
recurdyn,4.2865,0.0034104798041221,-0.01743592986231235,-0.0043967011468386,0.003544091298558212,0.0015134010889396,0.06165309084891071,0.0144869807785018,0.0015675519351890709,-0.0002861543829989,1.875448513542718e-05,-2.118166921256184e-05,-0.00021228024334914676
recurdyn,4.287,0.003414823836208,-0.017438127785490032,-0.0043949926489125,0.0035263024034368315,0.0015197778744331,0.06166033453006939,0.0144877422616354,0.0015617817007183173,-0.0002041987684284,1.874387902042667e-05,-2.1263279693133365e-05,-0.0002126823005617683
recurdyn,4.2875000000000005,0.0034023853249409,-0.01744032485807101,-0.0043932945658778,0.0035059744834005707,0.0015172241197946,0.061667578590533983,0.0144885002352567,0.0015548554469361584,-0.0001628492731956,1.873323219310785e-05,-2.133436695592308e-05,-0.0002103284718579268
recurdyn,4.288,0.0033816555934226,-0.01744252108523836,-0.004391608920514,0.0034858284766839855,0.0015102456852236,0.061674823028560005,0.0144892536134906,0.0015476174668938194,-0.0001418193827494,1.872254991094336e-05,-2.14000191746862e-05,-0.00020653638537108536
recurdyn,4.2885,0.0033568883434936,-0.017444716473183353,-0.0043899366681547,0.003465836900522602,0.0015010984509735,0.061682067841860616,0.0144900018759075,0.0015402497367005318,-0.0001309583831094,1.8711834889183084e-05,-2.1462783116330896e-05,-0.00020203541149055367
recurdyn,4.289,0.0033302139883024,-0.017446911028574985,-0.0043882782297494,0.00344598563108858,0.0014909116363104,0.06168931302788919,0.014490744785022,0.0015328431085921,-0.0001251871813132,1.870108857062749e-05,-2.152393390653849e-05,-0.00019719046761840976
recurdyn,4.2895,0.0033026990566836,-0.017449104758291978,-0.0043866337589539,0.0034262672182319947,0.0014802502947127,0.06169655858398029,0.014491482244834,0.0015254428467294681,-0.0001219643584002,1.8690311760982267e-05,-2.1584110380010425e-05,-0.00019218411569037316
recurdyn,4.29,0.0032748770167259,-0.017451297669289434,-0.0043850032759556,0.0034066775468949368,0.0014693969800792,0.06170380450742072,0.0144922142299954,0.0015180714089425781,-0.0001200182656929,1.8679504946770644e-05,-2.1643632989680083e-05,-0.0001871076753510366
recurdyn,4.2905,0.0032470142493893,-0.01745348976853356,-0.0043833867345227,0.0033872141698404585,0.0014584927895289,0.06171105079548431,0.0144929407503425,0.0015107398445028779,-0.0001187126070467,1.8668668454407256e-05,-2.1702662878541866e-05,-0.00018200681279484146
recurdyn,4.291,0.0032192433167834,-0.0174556810629668,-0.0043817840555975,0.003367875475023637,0.0014476079898459,0.061718297445449904,0.0144936618331375,0.0015034534964479438,-0.0001177289966372,1.865780252979469e-05,-2.176128147425817e-05,-0.00017690435132704878
recurdyn,4.2915,0.0031916297373034,-0.01745787155949241,-0.0043801951441237,0.0033382108721583853,0.0014367773833166,0.06172554445460979,0.0144943775141775,0.0014909106133142586,-0.000116908120989,1.86469073781519e-05,-2.1819530315840634e-05,-0.00018451485267593901
recurdyn,4.292,0.0031642054438096,-0.017460061264966797,-0.0043786198974751,0.003303521145143044,0.0014260180169995,0.06173279182027422,0.0144950878333445,0.0014757952475922367,-0.0001161702614584,1.8635983183943748e-05,-2.187743098168717e-05,-0.0001984603789712439
recurdyn,4.2925,0.0031369855480648,-0.01746225018619496,-0.004377058209675,0.0032664615859107756,0.0014153380505481,0.06174003953977311,0.0144957928323781,0.0014594513897742585,-0.0001154755261572,1.8625030120854035e-05,-2.1934995060940516e-05,-0.00021554915224343172
recurdyn,4.293,0.0031099767406327,-0.017464438329928833,-0.0043755099735066,0.00322836176337969,0.0014047411967194,0.06174728761045731,0.014496492553763,0.0014425517918708708,-0.0001148039512293,1.861404835677653e-05,-2.1992229142823228e-05,-0.00023418388936562436
recurdyn,4.2935,0.0032841229680716,-0.017466625652632017,-0.0043738243754657,0.003189886896815144,0.0014738560851769,0.061754536049605596,0.0144972467605277,0.0014254329839500878,-0.0001171973459364,1.8603037293362552e-05,-2.205142616446819e-05,-0.00025356526293530247
recurdyn,4.2940000000000005,0.0033561848493223,-0.017468812136288814,-0.0043721282675707,0.003151369288580675,0.0015025420057129,0.06176178486438941,0.0144980052030107,0.0014082630853305951,-0.0001180481489089,1.8591996717911323e-05,-2.211066293966585e-05,-0.0002732932780582024
recurdyn,4.2945,0.0033772225955854,-0.017470997775639985,-0.0043704343968364,0.0031129744143523,0.0015110218211712,0.0617690340569286,0.0144987628338752,0.0013911258618954268,-0.000118128282985,1.858092661038936e-05,-2.2169747114677376e-05,-0.00029316778372894144
recurdyn,4.295,0.0033728186755714,-0.01747318257178676,-0.0043687490884786,0.0030747841555353317,0.0015094270798379,0.061776283626824496,0.0144995171487297,0.0013740628307253562,-0.0001178242816921,1.8569827046796975e-05,-2.2228583255200164e-05,-0.0003130886399200634
recurdyn,4.2955,0.0033557900569862,-0.017475366528985625,-0.0043670754506047,0.0030368385093103487,0.0015028334244916,0.06178353357242891,0.0145002669170282,0.0013570943504533659,-0.000117329696444,1.8558698150780484e-05,-2.2287124457110147e-05,-0.0003330057567740951
recurdyn,4.296,0.003332557618522,-0.017477549653045377,-0.0043654149799051,0.002999156490653785,0.001493783412647,0.0617907838914791,0.0145010115462315,0.0013402301854758974,-0.0001167414434066,1.854754006940312e-05,-2.234534811555417e-05,-0.00035289409199405606
recurdyn,4.2965,0.0033063375152841,-0.01747973195052055,-0.0043637683661733,0.0029617466068739343,0.0014835504896989,0.06179803458141689,0.0145017507632456,0.001323474797573278,-0.0001161080487618,1.8536352961013583e-05,-2.2403243791273832e-05,-0.0003727411384184976
recurdyn,4.297,0.0032787401981196,-0.017481913428310847,-0.0043621358954035,0.0029262623680665852,0.0014727722595825,0.06180528563954782,0.0145024844548179,0.0013074526261551609,-0.0001154538073549,1.852513698917221e-05,-2.2460807134599565e-05,-0.0003929382279821585
recurdyn,4.2975,0.003250571595031,-0.01748409409345819,-0.0043605176517567,0.0028902346992736245,0.0014617677634312,0.06181253706312059,0.0145032125875756,0.0012911057157799707,-0.0001147908800757,1.85138923196108e-05,-2.2518036842817683e-05,-0.0004150481937504878
recurdyn,4.298,0.0032222345394633,-0.017486273953046805,-0.0043589136187509,0.0028540778873507974,0.0014506964412018,0.06181978884936748,0.0145039351679656,0.0012746539757129928,-0.000114125351601,1.85026191187115e-05,-2.2574933136499495e-05,-0.0004380792534286415
recurdyn,4.2985,0.0031939299040785,-0.017488453014153027,-0.0043573237299577,0.002817998419428478,0.0014396377739445,0.06182704099552391,0.0145046522221858,0.001258207070895544,-0.0001134602638059,1.849131755274625e-05,-2.263149699645368e-05,-0.0004615352051719244
recurdyn,4.299,0.0031657573778603,-0.017490631283820002,-0.0043557478944003,0.0027820986708342,0.0014286311858108,0.061834293498838094,0.0145053637861316,0.0012418194663775194,-0.0001127971347439,1.8479987787497306e-05,-2.268772978156022e-05,-0.00048516781982754396
recurdyn,4.2995,0.0031377659599637,-0.017492808769045354,-0.0043541860092748,0.0027501905243554245,0.0014176960355569,0.06184154635657621,0.0145060699003619,0.0012270361972896147,-0.0001121367192793,1.8468629988068555e-05,-2.274363303733368e-05,-0.0005098944775544757
recurdyn,4.3,0.0031099792593648,-0.01749498547677597,-0.0043526379663203,0.002720383470283619,0.0014068416325675,0.06184879956602482,0.0145067706075774,0.0012130980850956585,-0.0001114793899754,1.845724431879231e-05,-2.279920839999543e-05,-0.0005351284876657634
recurdyn,4.3005,0.0030824081710716,-0.01749716141390445,-0.0043511036550068,0.0026917295044543562,0.0013960722550047,0.06185605312449152,0.0145074659513605,0.0011996244491014414,-0.000110825327827,1.844583094318409e-05,-2.285445754837189e-05,-0.0005605763838641756
recurdyn,4.301,0.0030550572274193,-0.017499336587268766,-0.004349582964129,0.002663752893466022,0.0013853896639424,0.06186330702930551,0.0145081559755447,0.0011864242532378607,-0.0001101746177715,1.843439002392144e-05,-2.2909382179743768e-05,-0.0005860914044575194
recurdyn,4.3015,0.0025995024780553,-0.01750151111075715,-0.0043483971015773,0.0026362145516493243,0.0011573204761622,0.06187056122344972,0.0145086776184859,0.0011734014836309195,-0.0006303571830173,1.842279151536304e-05,-2.335460641256363e-05,-0.0006116001864681952
recurdyn,4.3020000000000005,0.0023615413503764,-0.01750368504386035,-0.0043472758211841,0.002608993976182829,0.0010393409998581,0.0618778156774292,0.0145091677941167,0.0011605077392380998,-0.0008888150249303,1.841097080304839e-05,-2.386362838550765e-05,-0.000637066089670156
recurdyn,4.3025,0.0022327032249183,-0.017505858418788045,-0.004346191679103,0.0025820300876837877,0.0009765374522297,0.061885070375543,0.0145096403619559,0.0011477184779641707,-0.0010162980206922,1.839889601622859e-05,-2.4403648144793942e-05,-0.0006624708470904439
recurdyn,4.303,0.002158629746333,-0.017508031254057976,-0.0043451308825995,0.0025552915868715734,0.0009414030159069,0.061892325309007484,0.0145101022798548,0.0011350211150447681,-0.0010782391576354,1.8386551669619376e-05,-2.4958253007847167e-05,-0.0006878053844990194
recurdyn,4.3035,0.0021120797419,-0.017510203561307947,-0.0043440864802296,0.002528762101002112,0.0009201591515408,0.06189958047251179,0.0145105570484645,0.001122409059855234,-0.0011073839881186,1.8373930477013136e-05,-2.551923120952698e-05,-0.0007130652272736464
recurdyn,4.304,0.0020794012260667,-0.017512375348707976,-0.0043430549492455,0.0024975317296641146,0.0009059038801858,0.0619068358624921,0.0145110064365867,0.0011079366027192976,-0.0011201198375298,1.8361029254447493e-05,-2.608247509064532e-05,-0.0007381737682038634
recurdyn,4.3045,0.0020537521416122,-0.017514546622669602,-0.0043420344854459,0.0024766935327610535,0.0008951797261391,0.06191409147626739,0.0145114513454113,0.001097372248374678,-0.0011246476558861,1.8347846869967896e-05,-2.6645930873177172e-05,-0.000764567519150483
recurdyn,4.305,0.0020317030826816,-0.017516717388705638,-0.0043410241461692,0.0024610760798542707,0.0008862545835438,0.061921347311606284,0.0145118922414174,0.0010887726245933196,-0.0011250715709654,1.833438321759556e-05,-2.720857263742939e-05,-0.0007915613203738024
recurdyn,4.3055,0.0020115348239845,-0.01751888765185783,-0.0043400234208219,0.002448087907835324,0.0008782605944604,0.06192860336651032,0.0145123293732174,0.0010811637619010195,-0.001123445480289,1.8320638703853126e-05,-2.7769888854905563e-05,-0.0008188124856986268
recurdyn,4.306,0.0019923851649408,-0.017521057416913788,-0.0043390320156542,0.002436430461676112,0.0008707628088655,0.061935859639105,0.0145127628801754,0.0010740575476293926,-0.0011207972557037,1.830661399079679e-05,-2.83296254266108e-05,-0.0008461496220734659
recurdyn,4.3065,0.0019738213893651,-0.01752322668851436,-0.0043380497459034,0.0024254531039643997,0.0008635431244083,0.06194311612758549,0.0145131928468165,0.0010672093773969609,-0.0011176413004154,1.829230986741535e-05,-2.888765708799614e-05,-0.0008734870123464438
recurdyn,4.307,0.0019556260130208,-0.01752539547120857,-0.004337076481741,0.0024148298876559998,0.0008564920607968,0.06195037283018909,0.014513619330081,0.0010604966923647536,-0.001114235055109,1.8277727185270107e-05,-2.944392305422472e-05,-0.0009007817930025537
recurdyn,4.3075,0.0019376894156966,-0.017527563769480392,-0.0043361121211825,0.0024043975756570563,0.0008495545490503,0.06195762974518129,0.0145140423729776,0.0010538581032528904,-0.0011107073649299,1.8262866826283657e-05,-2.9998394814144637e-05,-0.0009280125361405245
recurdyn,4.308,0.001919956036105,-0.017529731587763164,-0.0043351565765093,0.0024057696246796486,0.0008427027770485,0.061964886870849084,0.0145144620114231,0.001051909401917683,-0.0011071227199999,1.8247729686617207e-05,-3.055106001291178e-05,-0.0009535037777581878
recurdyn,4.3085,0.0019023974086075,-0.017531898930446377,-0.0043342097674619,0.0024129419966551755,0.0008359225877082,0.0619721442054976,0.0145148782776696,0.0010522705497953634,-0.001103513404224,1.823231666859968e-05,-3.110191438608052e-05,-0.0009780908096057074
recurdyn,4.309,0.0018849986511282,-0.017534065801880216,-0.0043332716178257,0.002422906992488105,0.0008292066657345,0.06197940174744779,0.014515291202022,0.0010537493838187586,-0.0010998955839898,1.8216628676686176e-05,-3.1650957723016605e-05,-0.001002191785736083
recurdyn,4.3095,0.0020219799826726,-0.017536232167818966,-0.0043322263825015,0.0024341585940045197,0.0008847976037063,0.061986659510597425,0.0145157474985583,0.0010557489962426878,-0.0011389801481174,1.8200655939735645e-05,-3.223021893810688e-05,-0.0010260160394117512
recurdyn,4.3100000000000005,0.0020806098397396,-0.01753839801360524,-0.0043311714201174,0.0024459433756701047,0.0009087876947605,0.06199391750094388,0.0145162078899285,0.0010579707648013413,-0.001156558772963,1.8184394063091844e-05,-3.281289298080045e-05,-0.001049668367650761
recurdyn,4.3105,0.0021000644177261,-0.01754056333437537,-0.004330116524264,0.002457885078834627,0.0009169779043163,0.0620011757205349,0.014516668426433,0.0010602655371318732,-0.0011633820098278,1.816784134094562e-05,-3.339628979493034e-05,-0.0010732012368376098
recurdyn,4.311,0.0020999731988676,-0.01754272813015234,-0.0043290665604693,0.0024697964570944875,0.0009172847591221,0.062008434169446985,0.0145171271455263,0.0010625590572740538,-0.0011648284513738,1.8150997411686552e-05,-3.3979065631003454e-05,-0.0010966409173317245
recurdyn,4.3115,0.0020901713022988,-0.017544892403386414,-0.0043280239252923,0.0024815849776581513,0.0009136744359613,0.0620156928467778,0.0145175830801635,0.0010648145958788195,-0.0011635890590749,1.8133862585162715e-05,-3.456055031246583e-05,-0.0011200005667318682
recurdyn,4.312,0.0020755861431771,-0.017547056157724006,-0.0043269897785105,0.002503654958808573,0.000908133863211,0.062022951751142,0.0145180357619519,0.0010723184648486219,-0.0011610101522694,1.811643750610078e-05,-3.5140410661899904e-05,-0.0011305836115468976
recurdyn,4.3125,0.0020586860153489,-0.01754921939738996,-0.0043259646605347,0.002530683324266261,0.0009016583047684,0.062030210880920894,0.0145184849722147,0.0010823791620829977,-0.0011577653156902,1.809872298570995e-05,-3.571848211059988e-05,-0.0011347769747387538
recurdyn,4.313,0.002040707014764,-0.017551382126879234,-0.0043249488017775,0.002560004495127478,0.0008947461708526,0.06203747023438619,0.0145189306172666,0.001093649249025005,-0.0011541915599088,1.8080719917429144e-05,-3.629468445160863e-05,-0.0011357769149821584
recurdyn,4.3135,0.0020222678199848,-0.017553544350801586,-0.0043239422776662,0.002590284620044483,0.0008876469339485,0.062044729809763305,0.0145193726659244,0.001105454527939661,-0.001150457504989,1.806242923477206e-05,-3.686897969037394e-05,-0.0011351829430798048
recurdyn,4.314,0.0020036777432137,-0.01755570607380441,-0.0043229450863138,0.002620857194600866,0.0008804853426035,0.06205198960526179,0.0145198111181978,0.0011174580232774685,-0.0011466475240753,1.804385189023399e-05,-3.744135095718285e-05,-0.0011337954877250072
recurdyn,4.3145,0.0025018187762968,-0.017557867171352548,-0.0043215696416674,0.0026513901215775124,0.0010694034775835,0.06205924966811102,0.0145203930494704,0.001129491668195456,-0.0012001919377203,1.8024974497711488e-05,-3.805483302945398e-05,-0.0011320150824999367
recurdyn,4.315,0.0027369070264073,-0.01756002758467401,-0.0043201424160916,0.0026817188656361266,0.0011584372461355,0.062066510020569704,0.0145209945265356,0.0011414719954936073,-0.0012248741331411,1.8005790886655663e-05,-3.867344064488048e-05,-0.0011300421365939635
recurdyn,4.3155,0.0028403036227946,-0.017562187287919584,-0.0043186964151311,0.002711762842612624,0.0011974637094536,0.062073770672394196,0.0145216030150061,0.0011533579068153488,-0.0012351220600099,1.7986298495084878e-05,-3.929356365660233e-05,-0.0011279769088470709
recurdyn,4.316,0.0028778347644585,-0.017564346271706444,-0.0043172481149635,0.002741483520023963,0.0012114786393549,0.06208103162708842,0.0145222122580583,0.0011651295190771025,-0.0012381522878124,1.7966496565442133e-05,-3.991339735745883e-05,-0.0011258695391458584
recurdyn,4.3165,0.0028824859523418,-0.01756650453487163,-0.0043158057091904,0.0027708634202396657,0.0012130084331173,0.06208829288503473,0.0145228191447233,0.0011767775685953999,-0.0012375744445987,1.7946385242188208e-05,-4.053204011895549e-05,-0.0011237450863195633
recurdyn,4.317,0.0028707856466397,-0.01756866208034058,-0.0043143732414435,0.002799895598566168,0.0012083304033784,0.06209555444506362,0.0145234221404175,0.0011882981036216635,-0.0012351940556623,1.7925965120420406e-05,-4.1149042049552224e-05,-0.0011216160581873633
recurdyn,4.3175,0.0028510154061629,-0.017570818913055564,-0.0043129526763005,0.0028285783706031584,0.0012005901059961,0.06210281630524009,0.0145240205003962,0.0011996898258689929,-0.0012319142760117,1.7905237020083596e-05,-4.1764179242645136e-05,-0.0011194886821266
recurdyn,4.3180000000000005,0.0033068256049573,-0.0175729749190644,-0.0043111853109483,0.0028569126701558705,0.0013818710086877,0.06211007851088421,0.0145247567561262,0.0012109527589333903,-0.0011599317863999,1.788421893680015e-05,-4.232614951344285e-05,-0.0011173660431214585
recurdyn,4.3185,0.0035163017904599,-0.017575130045997645,-0.0043093747910067,0.0028849007253909805,0.0014655035041867,0.062117341082904315,0.0145255104160022,0.0012220875813636878,-0.0011221936573493,1.7862920305102402e-05,-4.287781180985457e-05,-0.0011152496541606243
recurdyn,4.319,0.0036024947332286,-0.017577284272307203,-0.0043075519954044,0.0029125453955994533,0.0015002699689037,0.0621246040299919,0.0145262692426028,0.0012330952926576026,-0.0011016002851513,1.784134627333337e-05,-4.34234636093805e-05,-0.0011131402421132098
recurdyn,4.3195,0.0036270730400333,-0.017579437591848435,-0.0043057323143077,0.0029398498390061515,0.0015106152951919,0.06213186735473322,0.014527027136582,0.001243977046022278,-0.0010895915354463,1.7819499843680474e-05,-4.3965257189677104e-05,-0.001111038140995439
recurdyn,4.32,0.0036209420082527,-0.017581590006154002,-0.0043039233760615,0.0029630556808929124,0.0015087885464617,0.06213913105667171,0.014527781074168,0.0012532158578655024,-0.0010818821770787,1.779738294348327e-05,-4.450427093862522e-05,-0.0011079019573331829
recurdyn,4.3205,0.0035995890891102,-0.017583741520562635,-0.0043021289197467,0.002984080862177566,0.0015009272981193,0.0621463951338421,0.014528529572505,0.0012615851517581,-0.0010763270266362,1.7774996961529444e-05,-4.5041045664332414e-05,-0.0011042563558380488
recurdyn,4.321,0.0035707746797259,-0.01758589214227757,-0.0043003507360092,0.0030038877432625247,0.0014901065808341,0.062153659583539106,0.0145292719206161,0.0012694729373048659,-0.0010718522280857,1.77523430165186e-05,-4.5575853078737394e-05,-0.0011003637941466853
recurdyn,4.3215,0.0035383865705295,-0.017588041879395555,-0.0042985896397513,0.003022959853631746,0.0014778667467378,0.062160924402702794,0.0145300077940309,0.001277074113708488,-0.0010679202431774,1.7729422091446917e-05,-4.6108830204099694e-05,-0.001096355546172439
recurdyn,4.322,0.0035043717052226,-0.017590190740421008,-0.004296845957615,0.0030415407792926826,0.0014649791039241,0.06216818958811118,0.0145307370616722,0.0012844868199674122,-0.0010642620204335,1.770623510087017e-05,-4.664004665863021e-05,-0.001092297254050422
recurdyn,4.3225,0.0034697043341416,-0.017592338734019997,-0.0042951197722907,0.0030597538634284465,0.0014518295864675,0.062175455136477015,0.014531459689086,0.0012917607094336731,-0.0010607429157964,1.7682782924564472e-05,-4.7169538340368847e-05,-0.0010882217242498707
recurdyn,4.323,0.0034348712302282,-0.017594485868901555,-0.0042934110449515,0.0030670622661437734,0.001438611016852,0.0621827210444956,0.0145321756899521,0.0012935523891519096,-0.0010572955706718,1.7659066424366067e-05,-4.769732428942433e-05,-0.001070493310577734
recurdyn,4.3235,0.0034001148679302,-0.017596632153754177,-0.0042917196766081,0.003068881872291544,0.0014254194514078,0.06218998730886913,0.0145328851017864,0.0012925899448289267,-0.0010538863096389,1.763508645259029e-05,-4.8223415128985273e-05,-0.0010459816600727877
recurdyn,4.324,0.0033655552987117,-0.01759877759721795,-0.0042900455388511,0.0030679277231788903,0.0014123024603909,0.062197253926318224,0.0145335879737688,0.0012902400897228928,-0.0010504983185719,1.7610843856234874e-05,-4.874781729050419e-05,-0.0010181247191451178
recurdyn,4.3245000000000005,0.0033312512321092,-0.01760092220786924,-0.0042883884892517,0.0030655611012692704,0.0013992833218233,0.062204520893588106,0.0145342843606451,0.0012871875864420047,-0.0010471232233019,1.7586339479073586e-05,-4.927053512833837e-05,-0.0009886429790531895
recurdyn,4.325,0.0032972306480154,-0.017603065994212352,-0.0042867483790737,0.0030498616201089465,0.0013863731453633,0.062211788207451296,0.0145349743196737,0.0012789931527172635,-0.0010437568737412,1.7561574162693908e-05,-4.979157197781845e-05,-0.0009569976903734756
recurdyn,4.3255,0.003263506138718,-0.01760520896467921,-0.0042851250571317,0.003027589762364088,0.0013735769477352,0.06221905586470869,0.0145356579090981,0.0012682657731324903,-0.0010403972333428,1.7536548747005897e-05,-5.031093068439004e-05,-0.000924323295552539
recurdyn,4.3260000000000005,0.0032300825978494,-0.01760735112762557,-0.004283518371718,0.003002132516540307,0.0013608966971923,0.06222632386219032,0.0145363351873841,0.0012563125674948537,-0.0010370433225393,1.7511264070487203e-05,-5.082861386795945e-05,-0.0008911873084469318
recurdyn,4.3265,0.0031969610737846,-0.01760949249133137,-0.0042819281715621,0.0029751863413326096,0.0013483328391157,0.06223359219675509,0.0145370062128391,0.0012437882397151683,-0.0010336946898256,1.74857209702961e-05,-5.134462405469353e-05,-0.0008578736144988074
recurdyn,4.327,0.0031641407007517,-0.017611633064002152,-0.004280354306305,0.0029476005385135097,0.0013358850604851,0.06224086086529121,0.0145376710434247,0.0012310205425760806,-0.0010303511469952,1.745992028231825e-05,-5.185896374248336e-05,-0.0008245242015764733
recurdyn,4.3275,0.0031316196665374,-0.017613772853767973,-0.0042787966267303,0.002919799886790756,0.0013235526729373,0.06224812986471548,0.0145383297366643,0.0012181733811575952,-0.0010270126366177,1.7433862841181242e-05,-5.237163543319751e-05,-0.0007912100659506438
recurdyn,4.328,0.0030993956973578,-0.01761591186868483,-0.0042772549848739,0.002891996433459739,0.0013113348046906,0.0622553991919734,0.0145389823495996,0.0012053285505166172,-0.0010236791657191,1.740754948025276e-05,-5.2882641648333065e-05,-0.0007579666856441341
recurdyn,4.3285,0.0030674663007445,-0.01761805011673523,-0.0042757292340727,0.0028526004702452215,0.0012992304966907,0.062262668844039,0.0145396289387709,0.0011878801756690243,-0.0010203507726057,1.738098103163117e-05,-5.339198493635733e-05,-0.0007264765265550073
recurdyn,4.329,0.0030358288871549,-0.017620187605828397,-0.0042742192289825,0.002807627228833844,0.0012872387507587,0.06226993881791429,0.0145402695602098,0.0011682129592924877,-0.00101702751028,1.7354158326132017e-05,-5.389966787591563e-05,-0.000695907771187183
recurdyn,4.3295,0.0030044808308028,-0.017622324343801177,-0.0042727248255812,0.0027600893141699803,0.0012753585536862,0.0622772091106292,0.0145409042694374,0.0011475210990669635,-0.0010137094381612,1.7327082193273274e-05,-5.4405693076967255e-05,-0.0006658439740868464
recurdyn,4.33,0.0029734195000298,-0.017624460338419246,-0.0042712458811638,0.002711494502833912,0.0012635888892785,0.06228447971924131,0.014541533121466,0.0011264022220648538,-0.0010103966179649,1.7299753461260084e-05,-5.4910063180900325e-05,-0.0006360766267811439
recurdyn,4.3305,0.0029426422724104,-0.017626595597376782,-0.0042697822543345,0.002662596404894234,0.001251928744357,0.062291750640835614,0.0145421561708019,0.0011051550129872415,-0.0010070891116625,1.7272172956968978e-05,-5.541278086015567e-05,-0.000606501314584444
recurdyn,4.331,0.0029121465422094,-0.017628730128297576,-0.004268333804996,0.002613770678154515,0.0012403771117337,0.0622990218725242,0.0145427734714496,0.0010839283595711511,-0.0010037869804819,1.72443415059327e-05,-5.591384881760219e-05,-0.000577065731882239
recurdyn,4.3315,0.0028819297240057,-0.017630863938735808,-0.0042669003943385,0.002565203577889778,0.0012289329916706,0.06230629341144603,0.0145433850769154,0.0010627960913128951,-0.0010004902844297,1.7216259932325368e-05,-5.641326978580371e-05,-0.0005477436580827561
recurdyn,4.332,0.0028519892543972,-0.017632997036176823,-0.0042654818848287,0.0025169864534567753,0.0012175953925772,0.062313565254766695,0.014543991040212,0.0010417944320151855,-0.0009971990820722,1.718792905894752e-05,-5.691104652625018e-05,-0.0005185219296923367
recurdyn,4.3325000000000005,0.0028223225927434,-0.017635129428037355,-0.0042640781401978,0.0024691631076470513,0.0012063633313277,0.062320837399678225,0.0145445914138623,0.0010209407677281878,-0.0009939134304468,1.7159349707212007e-05,-5.7407181828567896e-05,-0.000489393918384339
recurdyn,4.333,0.0023583305266773,-0.01763726123031517,-0.004263014972951,0.0024217535319352532,0.0009751171732161,0.06232810978836903,0.0145450211609094,0.0010002430515777658,-0.0004309003551326,1.7130662630387762e-05,-5.748187873730566e-05,-0.0004603562660486439
recurdyn,4.3335,0.0021153108668226,-0.017639392503765228,-0.0042620180724325,0.002374765801872812,0.0008552859536103,0.062335382390881294,0.0145454188460813,0.000979704516606905,-0.000149213889206,1.7101938250091215e-05,-5.748606406542703e-05,-0.00043140725033205605
recurdyn,4.3340000000000005,0.001983147706366,-0.01764152328142843,-0.0042610595393694,0.0023282020386213,0.0007913028746011,0.062342655191219315,0.0145457985017488,0.0009593260373956658,-8.32292695452535e-06,1.7073211789062878e-05,-5.745500278834127e-05,-0.00040254596642861474
recurdyn,4.3345,0.0019066462449193,-0.01764365358243003,-0.0042601253416123,0.002282061396573627,0.0007553327080871,0.06234992818039051,0.0145461671755613,0.0009391073134499926,6.21038196937486e-05,1.7044500853989516e-05,-5.740634419183241e-05,-0.00037377191749896104
recurdyn,4.335,0.0018581400487235,-0.017645783418896444,-0.004259208398137,0.002236341560520739,0.0007334316948691,0.06235720135291958,0.0145465284161554,0.0009190474621615049,9.72648981479752e-05,1.7015814235140692e-05,-5.734892147314489e-05,-0.0003450848096570245
recurdyn,4.3355,0.0018237608588681,-0.017647912799422794,-0.0042583051125051,0.0021910394958384828,0.0007186146831598,0.062364474705102396,0.014546884019244,0.0008991453158945609,0.0001147760545173,1.6987156310305498e-05,-5.728715565679392e-05,-0.00031648444936694883
recurdyn,4.336,0.0017965565440196,-0.017650041730809973,-0.0042574136353118,0.002146151824306988,0.0007073822783105,0.0623717482341308,0.014547234902282,0.0008793995708070561,0.00012345341132,1.6958529248823084e-05,-5.722325961193313e-05,-0.00028797069210836343
recurdyn,4.3365,0.0017730415809429,-0.017652170218936947,-0.0042565329932621,0.0021016750123072072,0.0006979812003878,0.062379021937654405,0.0145475815426127,0.0008598088613728365,0.0001277091640607,1.6929934114631735e-05,-5.715834109171767e-05,-0.0002595434167071806
recurdyn,4.337,0.0017514680367587,-0.017654298269196844,-0.0042556626526297,0.0020576054649867124,0.0006895328504147,0.06238629581356128,0.0145479241969504,0.0008403717976721829,0.000129751485217,1.690137141831169e-05,-5.7092954768820105e-05,-0.00023120251251459027
recurdyn,4.3375,0.0017309589260068,-0.017656425886716787,-0.0042548023004444,0.0020139395733009026,0.0006815967852205,0.06239356985986741,0.0145482630113267,0.0008210869840249438,0.0001306855049967,1.6872841393367845e-05,-5.702737851137664e-05,-0.00020294787301752931
