method,time,ux_m,vx_m_s,ax_raw_m_s2,ax_m_s2,uy_m,vy_m_s,ay_raw_m_s2,ay_m_s2,uz_m,vz_m_s,az_raw_m_s2,az_m_s2
chrono,3.0622000000000003,0.027519970295475,0.3247806043906018,-0.4349648449958962,-0.4455261298423296,0.012624689898825,0.1503330593999232,-0.2228109849471662,-0.2283765562421744,0.005507195210470703,0.1439517263760717,1.2989084241616973,1.3835414081544122
chrono,3.0624,0.0275849057265381,0.3246996345681952,-0.4049054892026421,-0.4283434985410926,0.012654746071471,0.1502913320964033,-0.2086677264917485,-0.22105851621597447,0.005536047893020604,0.1441973197099507,1.2280214310776956,1.3557998097585122
chrono,3.0626,0.0276498261527426,0.324624606195416,-0.3751983481525469,-0.4150015778172449,0.0126847944602427,0.1502524097901349,-0.194642691588973,-0.21550489382795604,0.005564946978248206,0.1444292996075706,1.1599544295840585,1.341942995808481
chrono,3.0628,0.0277147326942457,0.3245551786112114,-0.3471945064771528,-0.4120255148236301,0.0127148356027777,0.1502161756883852,-0.1812016453370971,-0.21478000787765103,0.005593890058849804,0.1446492429090108,1.0997716422536228,1.3613659090844836
chrono,3.063,0.0277796263753259,0.3244908724236841,-0.3215875796371694,-0.41360213017542524,0.012744870006965,0.1501824810310734,-0.1685044547302316,-0.2147337362379146,0.005622874868704109,0.1448578555454655,1.043118464714476,1.3846147054272824
chrono,3.0632,0.0278445075843354,0.3244285083688867,-0.3118756363316437,-0.4243579546738555,0.0127748971888292,0.1501463658817917,-0.1806102595774021,-0.2185704981990904,0.0056519068889163,0.1450938734486323,1.1801454323575062,1.431065076662017
chrono,3.0634,0.0279093771402196,0.3243702390935267,-0.29140144465338,-0.4394596644155606,0.0128049174423894,0.150111720687163,-0.1732611792321332,-0.22434514341365538,0.005680984716195006,0.1453228748796628,1.1450631112205354,1.4783455007018371
chrono,3.0636,0.0279742358285666,0.3243158977784378,-0.2717614160955325,-0.45734879049296645,0.0128349311180101,0.1500788272086193,-0.1645030677120585,-0.23133391216193258,0.005710106400070802,0.1455421239824827,1.0963014205872612,1.5202211035919173
chrono,3.0638,0.0280390843025088,0.3242648221153866,-0.2554329252334183,-0.47747408023729737,0.0128649385320506,0.1500475154325692,-0.1565949002631144,-0.23930913279629376,0.0057392697343953,0.1457503424212911,1.0411479028857324,1.555803092200443
chrono,3.064,0.028103923148365,0.324216678028041,-0.2407748280628189,-0.5019583169128571,0.0128949399810595,0.1500176863134561,-0.1491818981102145,-0.24978422152273125,0.005768472535978508,0.1459476450060065,0.9865683934648036,1.5948022574220606
chrono,3.0642,0.0281687523243902,0.3241683250113403,-0.2418209328229127,-0.5331074849497119,0.0129249360961509,0.1499910133391995,-0.1333985086349093,-0.26377249480729187,0.00579771863723251,0.1461641094494526,1.0823782016933794,1.6488144229778716
chrono,3.0644,0.0282335690373161,0.3241060052952469,-0.3116538880579967,-0.5670777997465207,0.0129549257473405,0.1499586903841577,-0.1616476332123711,-0.2790117254411192,0.0058270174793118995,0.1464277805547128,1.3184092879856624,1.7006248217835438
chrono,3.0646,0.0282983704970384,0.3240297346717704,-0.3814075863439865,-0.605114724198791,0.0129849077136613,0.1499202624431852,-0.1921720454313419,-0.2954198459906291,0.005856376364445012,0.146727963862523,1.5009676501727176,1.7590005319338058
chrono,3.0648,0.0283631487800924,0.3239138458967577,-0.5794962349683666,-0.645966726915882,0.0130148783303797,0.1498635104242016,-0.2837916133735997,-0.3134864003236958,0.0058858198031962045,0.1471507024292978,2.113737854506305,1.819249035761718
chrono,3.065,0.0284279002394414,0.3237797212027671,-0.670675936511846,-0.6884022821472761,0.0130448365395107,0.1498014688046187,-0.3102363519065004,-0.3325234504940875,0.0059153558214577046,0.1476135718434693,2.3143886402588256,1.8762428352370573
chrono,3.0652000000000004,0.0284926181077787,0.3236117590712495,-0.8398615852495595,-0.7312843934642578,0.0130747793898984,0.1497246712276148,-0.3840142387306706,-0.35185792046515124,0.005945002031667507,0.1481645058194917,2.754705525779696,1.925946486473455
chrono,3.0654000000000003,0.0285572998428917,0.3234310852299311,-0.9034188191997736,-0.7734676725960112,0.0131047057136945,0.1496420342029087,-0.4132104177554129,-0.37015576975939213,0.005974756092980413,0.1487037373441009,2.6961888414071136,1.9591856033904345
chrono,3.0656000000000003,0.0286219442734183,0.3232445540313052,-0.9327045477515972,-0.8154818002969962,0.0131346150046876,0.1495568659676585,-0.4258654972447072,-0.38819145781964676,0.006004610201772301,0.1492039522310134,2.501101949568913,1.985758248983302
chrono,3.0658000000000003,0.0286865507334055,0.3230546925888958,-0.949354844361645,-0.8571237283740475,0.0131645069835968,0.1494703011903464,-0.4328473673118059,-0.40600782409265485,0.006034555661044605,0.1496606834193815,2.283680234599616,2.007000574945638
chrono,3.0660000000000003,0.0287511167871752,0.3228526522721702,-1.01024734178932,-0.8993002786419475,0.0131943801133285,0.1493760504823643,-0.4712773577598866,-0.42394452653591697,0.006064592024595805,0.1501151852891645,2.2725294264744536,2.0272285857515637
chrono,3.0662000000000003,0.0288156380638862,0.3226287572467047,-1.119518448044759,-0.9405819580757507,0.0132242320138448,0.1492698989329095,-0.5307825516017752,-0.4414936612495745,0.006094728711638908,0.1506167851696006,2.508014617781229,2.0431128333525757
chrono,3.0664,0.0288801134106715,0.3223990974210173,-1.148341455728883,-0.9806664319251686,0.0132540622030588,0.1491613367860104,-0.5428348282575399,-0.4592699656173747,0.006124960878529803,0.1510941681367617,2.3869267990808174,2.0482501547197804
chrono,3.0666,0.0289445406140874,0.3221583697288769,-1.203680902700316,-1.018753224793593,0.0132838702646566,0.1490506933673921,-0.5532382580314572,-0.4772238457216192,0.006155291204526708,0.1515849486245905,2.4539113442331963,2.048915761345721
chrono,3.0668,0.0290089184977639,0.3219117598650072,-1.2330904052114589,-1.0532423242030287,0.0133136553666393,0.1489358896077908,-0.5740403325833733,-0.4936772178868918,0.006185718539978902,0.1520699820284901,2.425173009970214,2.0370658685372782
chrono,3.067,0.0290732468516842,0.3216640996415371,-1.238341166336428,-1.078155941569213,0.0133434172314894,0.148819698006792,-0.5809796989153235,-0.5057512322586559,0.0062162377435271005,0.1525293095909354,2.2966414312357486,1.991268697276478
chrono,3.0672,0.0291375263250421,0.3214196851468081,-1.2221119172937862,-1.100312812879586,0.013373156117276,0.1487047966332289,-0.5745283241225704,-0.5166458070167822,0.006246840425248312,0.1529466882481611,2.0868951406788323,1.9389173523284966
chrono,3.0674,0.0292017578933494,0.321180148038602,-1.1977244980984665,-1.1149757534406715,0.0134028724105452,0.1485918278852334,-0.5648650947564607,-0.5240795930176632,0.006277518235958401,0.1533223215183763,1.878166887614068,1.8633036304065922
chrono,3.0676,0.0292659425176796,0.3209454161558014,-1.1736981263740665,-1.1278233591403435,0.0134325666254706,0.1484814299746377,-0.5520106284974801,-0.5300459979277624,0.006308264172490405,0.1536629393300516,1.7030886686707578,1.7933189678674508
chrono,3.0678,0.0293300812962915,0.3207161754750813,-1.1462419057136075,-1.1398054508093283,0.0134622392966112,0.148373704817091,-0.5386467594452282,-0.5353655226345166,0.006339071806881411,0.1539714175894511,1.542390265796319,1.7320126321548432
chrono,3.068,0.0293941744332723,0.3204879550261982,-1.1411404808593175,-1.1511293477924471,0.0134918906391929,0.1482670557763966,-0.5332656515716186,-0.5403355250413383,0.006369938080914406,0.1542646052733427,1.4659361298101703,1.6783366571187757
chrono,3.0682,0.0294582232666459,0.3202664246468068,-1.1076900961726832,-1.161744594847295,0.0135215212752863,0.1481635170910822,-0.5177137270970232,-0.544941514977925,0.006400857162636012,0.154528633302849,1.320137593086055,1.6354331232013406
chrono,3.0684,0.0295222287602266,0.3200497132741469,-1.083594883660691,-1.1671881210187038,0.0135511316454116,0.1480621809659293,-0.5067009003587131,-0.54698183556568,0.006431823857000307,0.1547666862989108,1.1902619504046816,1.578141272940625
chrono,3.0686,0.0295861897986484,0.3198274251499992,-1.111476538294912,-1.1711282187303866,0.0135807204707164,0.1479544498099766,-0.538679115401506,-0.5485258734450669,0.006462843848941913,0.1550331646489246,1.3323870271304177,1.5221653604553507
chrono,3.0688,0.0296501066138115,0.3196062964697831,-1.105678673942132,-1.1722868522957655,0.0136102877907157,0.1478469160238701,-0.5376928609020658,-0.5496061559628822,0.00649391392773821,0.1552835897570211,1.2521199011954098,1.4585418860652895
chrono,3.069,0.0297139793255727,0.3193857669706893,-1.1026821996582383,-1.1718639597514429,0.013639833619332,0.1477394516888024,-0.5373459151806464,-0.5496825749430126,0.006525030088440006,0.155513990547612,1.1519972580295013,1.3916528445502612
chrono,3.0692,0.0297778066025155,0.3191585799760364,-1.135970234029683,-1.1710115150509706,0.0136693578893326,0.1476316515522776,-0.5390224218271529,-0.5494049754189541,0.006556194851511099,0.1557569942646282,1.2150103963512209,1.3263972608807457
chrono,3.0694000000000004,0.0298415879721616,0.3189290303495751,-1.1477833370323482,-1.1707602391424028,0.013698860556611,0.1475236309590348,-0.5401237447491712,-0.5494017825644005,0.0065874062891793095,0.1559903596242336,1.166817365419695,1.2668005233067532
chrono,3.0696000000000003,0.0299053224171993,0.3186943938194321,-1.1732185388928889,-1.171519999125725,0.0137283416857503,0.1474159336586172,-0.538504920867497,-0.5498275939507986,0.006618666789144412,0.1562356639000084,1.2265109280851467,1.2130972677416836
chrono,3.0698000000000003,0.0299690094932833,0.3184575353459784,-1.1843284728002783,-1.1732935990637887,0.0137578013138456,0.1473084219959365,-0.5375755160865464,-0.550836544440693,0.006649975837689406,0.156478399942102,1.2136688996041505,1.1639329771701685
chrono,3.0700000000000003,0.0300326490873116,0.3182201112159967,-1.187156681007142,-1.1762620653116873,0.0137872394551935,0.1472009818478187,-0.5372174178550606,-0.5524566563081811,0.006681331147415509,0.1567096993140844,1.1564847588421991,1.1188604201701857
chrono,3.0702000000000003,0.0300962393588247,0.3179734846841288,-1.2331675299411238,-1.1793854707738345,0.0138166548784795,0.1470873847632056,-0.5680031464282057,-0.5543143764817332,0.006712741321072704,0.1569840131130671,1.3715552142083198,1.0741368985589956
chrono,3.0704,0.0301597802812087,0.3177267250303575,-1.233832497644345,-1.1840368111897666,0.0138460473587229,0.1469726625713344,-0.5736292839446304,-0.5569004674308111,0.006744203691845405,0.1572449932022927,1.304885762306199,1.0333257977157286
chrono,3.0706,0.0302232719644209,0.317480515084441,-1.231083507674221,-1.1897602098613527,0.0138754168307455,0.1468576143614882,-0.5752596237246631,-0.5602325545305996,0.0067757145215738,0.1574872828330397,1.211432636890061,0.9968793951797
chrono,3.0708,0.0302867145313144,0.3172349193219925,-1.228012207573273,-1.1969724629188747,0.0139047632679907,0.1467424332665539,-0.5759241909055797,-0.5634444812933642,0.006807270065654708,0.1577108497706175,1.1178183820419112,0.9621279142322836
chrono,3.071,0.0303501081339948,0.3169900840024476,-1.2242096617806837,-1.20714708229772,0.0139340866816396,0.1466273079961914,-0.5756451311661133,-0.5690193617068788,0.006838866431446808,0.1579149538097752,1.0205031381546208,0.9421038314131807
chrono,3.0712,0.0304134529232597,0.3167460025883464,-1.2204398276265105,-1.2210104150355647,0.0139633870915097,0.1465122817380762,-0.5751501089100927,-0.5766296807635489,0.006870499849761305,0.1581002121999928,0.9262741741759228,0.938007471816829
chrono,3.0714,0.0304767490433026,0.3165026420587631,-1.216835123213862,-1.2432445117803923,0.0139926645251676,0.1463973932485006,-0.5744612741769461,-0.5889017133119221,0.0069021666841481005,0.1582672886242476,0.835363651624991,0.9637688942673582
chrono,3.0716,0.0305399966203556,0.3162599126096152,-1.213679457748235,-1.2697172892775004,0.0140219190087905,0.14628263558517,-0.5738071338708214,-0.6029177389139623,0.006933863535973708,0.1584173721556158,0.7503985207476054,1.0023042915857476
chrono,3.0718,0.0306031957638542,0.3160177302574525,-1.2109437250734032,-1.29972098211017,0.0140511505667303,0.1461679996260627,-0.573198588785261,-0.6194459861463502,0.0069655872148126075,0.1585515038251863,0.670638566668937,1.0479015572249548
chrono,3.072,0.0306663465683655,0.3157760206637672,-1.208579696919473,-1.3313623820148668,0.014080359220175,0.1460534695567099,-0.572669108662477,-0.6370375058573844,0.0069973347297585115,0.1586706812199668,0.595866568796686,1.0915142845768995
chrono,3.0722,0.0307294491078038,0.3155346805654234,-1.206731995564413,-1.3631560980088733,0.0141095449847859,0.1459390177459012,-0.5722777752162144,-0.6547172140202374,0.007029103315809512,0.1587760338576206,0.5267421759751769,1.1287308087372094
chrono,3.0724,0.0307925034367256,0.3152936131743797,-1.205368244907257,-1.3926419630160058,0.0141387078708153,0.1458246171530221,-0.5720216370276596,-0.6707984382638507,0.007060890427432701,0.1588686590731977,0.4631044753774509,1.1455058915960505
chrono,3.0726,0.0308555096183908,0.3150528620829909,-1.2037862557639991,-1.4218324754902418,0.0141678476921992,0.1457092860676828,-0.5766747294542728,-0.6864721842920867,0.007092694535927299,0.1589536409923467,0.4248874971480763,1.155668628355097
chrono,3.0728,0.0309184652869211,0.314800281261116,-1.262933852502876,-1.4549786758825476,0.0141969632707847,0.1455880639894862,-0.6061295774195616,-0.7040830585280347,0.007124522749918011,0.1590741671535048,0.6026059272346729,1.178034203018013
chrono,3.073,0.0309813681857564,0.3145364175922948,-1.3193456808978792,-1.49158043706757,0.0142260526614202,0.1454571153332605,-0.6547653495858711,-0.7221803437326834,0.0071563842296252095,0.1592404954986359,0.8316141619942516,1.2085250491557646
chrono,3.0732,0.0310442153362367,0.314257660277098,-1.393812187152979,-1.529550015808903,0.0142551141683343,0.1453176873635245,-0.6971626153707206,-0.7402671299099268,0.007188288349288807,0.1594536964561569,1.0659737065061117,1.2391240053789614
chrono,3.0734000000000004,0.0311069983754938,0.3139370875143869,-1.60288626567106,-1.5709812290134155,0.014284143808725,0.1451583447397969,-0.7967351053429899,-0.7586777820788031,0.007220262709615302,0.1598049044944289,1.7560002678123354,1.2777533666713454
chrono,3.0736000000000003,0.0311697132706182,0.3135963494468121,-1.703711664471622,-1.6125707458148426,0.0143131400735255,0.1449914567055876,-0.8344602823920138,-0.7768045050305152,0.007252316112820206,0.1602001256223736,1.9760607091058744,1.3118478189082312
chrono,3.0738000000000003,0.0312323560382738,0.3132356940687841,-1.8032960883789468,-1.6564718489538777,0.0143421009173166,0.1448143410978599,-0.8855981127476434,-0.7967479750384476,0.007284456878397502,0.1606369463877815,2.1840535065084965,1.35159341723077
chrono,3.0740000000000003,0.0312949248584331,0.3128659380818368,-1.848797870798909,-1.7015715046881243,0.0143710254841544,0.144632945532145,-0.9069974300182656,-0.8172831202306364,0.007316682825503212,0.1610628644303229,2.129536173994989,1.3899756242101495
chrono,3.0742000000000003,0.0313574194900546,0.3124949766029988,-1.8548247168812804,-1.746249850392584,0.0143999137142836,0.1444512510989629,-0.9084912892749732,-0.8376332298821267,0.007348986293874801,0.1614504820093831,1.9380317662087123,1.4223930732613028
chrono,3.0744,0.0314198400313276,0.3121245058384368,-1.85237069509091,-1.790510489659677,0.014428765718993,0.1442701130569407,-0.9057088555440844,-0.8577028718872551,0.007381358715450301,0.1617952599620182,1.7238319542439788,1.449760916787792
chrono,3.0746,0.0314821867037694,0.311755142473626,-1.8468332596033017,-1.8342845317098568,0.0144575816155208,0.1440895611379645,-0.9027779505375864,-0.8775147938085655,0.007413791869021705,0.1620989324558532,1.5183032342461724,1.472284697359044
chrono,3.0748,0.0315444562945942,0.3113697146688098,-1.92715371591264,-1.8776149066000076,0.0144863597115425,0.1439005472071162,-0.9450879826795712,-0.8968498604330907,0.007446292266668403,0.1624351671279688,1.6811097048113028,1.489295604143246
chrono,3.075,0.0316066460241331,0.3109703877864594,-1.996649192458744,-1.918026596723274,0.0145150995716871,0.1437093567644465,-0.955967180203202,-0.9142900454744759,0.007478862988897703,0.1627868058277142,1.7581261509346915,1.4927395583700176
chrono,3.0752,0.0316687548956089,0.3105660765790676,-2.021570815348678,-1.955313126190527,0.0145438012158192,0.143518265836355,-0.9554676408882248,-0.9291450186506851,0.0075115002338183995,0.1631194359989797,1.6630812188417536,1.479029783689012
chrono,3.0754,0.0317307801522133,0.3101479805570734,-2.090495304921269,-1.9886308859263964,0.0145724643914387,0.1433259128832865,-0.961773804456498,-0.9418003600000066,0.007544206977666501,0.1634669487922995,1.7374907613159851,1.448473841207083
chrono,3.0756,0.0317927218052118,0.3097299405947045,-2.090214976043833,-2.011619749972187,0.01460108936453,0.1431348899630232,-0.9551224561629,-0.9495331007780307,0.007576975774637007,0.1637772331521183,1.551347148599593,1.380000826025043
chrono,3.0758,0.031854578039063,0.3093028226887846,-2.135602623667972,-2.0321255238955387,0.0146296746353768,0.1429363678475743,-0.9926200040373998,-0.9580000584266406,0.007609807972949606,0.1640942599757152,1.585056085520923,1.3083292472358967
chrono,3.076,0.0319163479564377,0.3088712178279859,-2.158036495492585,-2.047871129655883,0.014658219731338,0.1427354823538146,-1.0044366378212246,-0.9643129981344128,0.007642699236851805,0.1643896090788309,1.4766649132359082,1.2235713282497303
chrono,3.0762,0.0319780320058075,0.3084418552075744,-2.146824956713127,-2.06124092117768,0.0146867248290291,0.1425354798788299,-1.000021411343774,-0.9696843028771004,0.00767564156502501,0.1646449519964546,1.2766329988709024,1.1374905360126137
chrono,3.0764,0.0320396306119693,0.3080146164643884,-2.13620542017336,-2.075637920361471,0.014715190179681,0.1423367335646236,-0.99374025732391,-0.9753851440820699,0.007708627950791205,0.1648652618461703,1.101466890031453,1.0605309348584993
chrono,3.0766,0.0321011442382245,0.3075896941452373,-2.1246231279610344,-2.089804810035526,0.0147436160100186,0.1421391208623135,-0.988071997375177,-0.9811644894683108,0.007741651779600511,0.1650524992210427,0.9361038673737394,0.9896180257267473
chrono,3.0768,0.0321625733205415,0.3071669515945005,-2.113724128457167,-2.106442210992392,0.0147720025344713,0.1419425802957172,-0.9827111285693046,-0.9873088769601656,0.007774706891933311,0.1652089392502542,0.7821165396163152,0.9344592512621456
chrono,3.077,0.0322239179447626,0.3067446380754778,-2.111579345091468,-2.1194475439992595,0.0148003501664487,0.1417481069962859,-0.9723734632886504,-0.9914298620549054,0.007807789000260204,0.1653439418818799,0.67492896599688,0.8702298095251018
chrono,3.0772,0.0322851784795618,0.3063241678536522,-2.102362799710196,-2.1303817808519234,0.0148286591320807,0.1415547643691845,-0.966719786286266,-0.9948665119971946,0.007840892855755607,0.1654527005985518,0.5437088936931346,0.8046967455911643
chrono,3.0774000000000004,0.0323463552800496,0.3059054731334744,-2.093485141606232,-2.1406484064078892,0.0148569295831671,0.1413621807236539,-0.9629247837064688,-0.9981160072349751,0.007874013681998707,0.1655375774129775,0.4242989143856003,0.7434243115007504
chrono,3.0776000000000003,0.0324074486595406,0.3054883449373673,-2.085652410632659,-2.147457897578448,0.0148851616717883,0.1411703574748914,-0.9591226616814972,-1.0008584606825348,0.0079071472296912,0.1656012079182041,0.318066948989496,0.6758997287515593
chrono,3.0778000000000003,0.0324684566707091,0.3050614800907704,-2.134332916862019,-2.1539452161559263,0.0149133532725165,0.1409679061523209,-1.0122663930128244,-1.0037093350362722,0.0079402996143344,0.1656954171473791,0.4709575545338018,0.6139983446190265
chrono,3.0780000000000003,0.0325293793286989,0.3046346909451146,-2.1339538093461687,-2.159475442687261,0.0149415041492764,0.1407642742641433,-1.0181698466108589,-1.0066618974443413,0.007973468163080408,0.1657762624619699,0.4041372077990021,0.5553816950420407
chrono,3.0782000000000003,0.0325902168091103,0.3042087797839727,-2.1295634927566587,-2.1636468358993444,0.0149696142371061,0.1405603174508576,-1.0197948296147017,-1.0091596103269183,0.008006649583997202,0.1658406483538932,0.32183953701554,0.49918694108587003
chrono,3.0784,0.032650968008055,0.3037773489053724,-2.157161699740889,-2.167886036421706,0.0149976831994099,0.1403546776552069,-1.028208954579337,-1.0117961129953785,0.008039843878631006,0.1659050427424724,0.3218801419723098,0.448967815288792
chrono,3.0786,0.0327116332169775,0.3033473752418421,-2.14987537824606,-2.1721483592346127,0.0150257110815634,0.1401492646699638,-1.0270751086551413,-1.0146116430127632,0.0080730475581932,0.165951993346743,0.2346608624771882,0.40348707688441054
chrono,3.0788,0.0327722105822438,0.302908132990266,-2.1962186796974827,-2.176482623256007,0.0150536976940097,0.1399429042153861,-1.0318100878665353,-1.0175541730318045,0.008106265634930901,0.1660240059433307,0.3599689704895379,0.36232590045103014
chrono,3.079,0.0328326999419869,0.3024680813211996,-2.2002657090568665,-2.1827631457190932,0.0150816430439851,0.1397365799715086,-1.031628669669108,-1.0206914765077193,0.0081394970017174,0.1660904831420006,0.3322914283333809,0.33005205966991097
chrono,3.0792,0.0328931002561922,0.3020228292705592,-2.226268166364672,-2.188580149829443,0.0151095472710105,0.1395309536687854,-1.0281368289912742,-1.0241284456857493,0.008172743644121003,0.1661668886357557,0.3819318083220069,0.2989558110077732
chrono,3.0794,0.0329534110888386,0.3015753969319636,-2.2371699520239714,-2.1942959338506904,0.0151374105521821,0.1393262130590352,-1.023707040881616,-1.0276415085466033,0.008206005339244107,0.1662421799192317,0.3763601029430614,0.2703358587920219
chrono,3.0796,0.033013632586953,0.3011286996773662,-2.2334946195030088,-2.2060945518909088,0.0151652330611383,0.1391223407094833,-1.019365326855251,-1.0339232979100037,0.00823927981165111,0.1663060941340235,0.3194745235829715,0.2600157454344173
chrono,3.0798,0.0330737650323787,0.300683411620017,-2.2264486661708727,-2.2186496966187015,0.0151930149728442,0.1389193432204885,-1.0149908175913904,-1.0405994514823251,0.00827256433907611,0.1663563970865711,0.2514180818164022,0.25262336964813564
chrono,3.08,0.0331338074134583,0.3002330653855686,-2.2517373808259986,-2.2379096131697187,0.0152207547022648,0.1387084197694606,-1.0546238146068494,-1.049477546190214,0.008305863028980204,0.1664272380643538,0.3541064444042239,0.25976993825519085
chrono,3.0802,0.0331937599742346,0.2997839394008688,-2.245635752946335,-2.26536662034298,0.015248452158857,0.1384970434729199,-1.056888608355338,-1.0613214308485428,0.00833917358009481,0.1664865728234822,0.2965750801563223,0.28689476354847504
chrono,3.0804,0.0332536231061953,0.2993367708921607,-2.235848167682718,-2.2984153420535933,0.0152761074026741,0.138285967372104,-1.0553879673814377,-1.074944191297251,0.008372493010664311,0.1665309988570921,0.2220313571322643,0.3265397060098911
chrono,3.0806,0.0333133972146874,0.2988916291483295,-2.225714199244403,-2.334318924056687,0.0153037205345981,0.1380753956349192,-1.0528663876889908,-1.0904100680650939,0.008405818294284204,0.1665602929071476,0.1463713835394427,0.3716819088959693
chrono,3.0808,0.0333730827025618,0.2984485016879707,-2.215642672410309,-2.3720819204622567,0.0153312916746932,0.1378654241856484,-1.0498651277750417,-1.106898607146547,0.008439146444861309,0.1665746565203124,0.0717191622727513,0.41875354391912045
chrono,3.081,0.0334326783710048,0.2979993798137118,-2.2456151001819893,-2.4071831936932964,0.0153588208736451,0.1376557064508416,-1.0485945015635196,-1.1230280442663632,0.008472478768201203,0.1665955497773058,0.1043658832128123,0.45210023139898636
chrono,3.0812,0.0334921846951535,0.2975526336590539,-2.2337364314088024,-2.4411563999749286,0.015386308293252,0.1374467976843991,-1.04454981602728,-1.138797979165736,0.008505811965976912,0.1665999513992805,0.0219077440919872,0.47810282718805663
chrono,3.0814000000000004,0.0335516021286859,0.2971081559263318,-2.222394264156404,-2.4738673321331355,0.0154137540957504,0.1372387000850066,-1.0404941063642026,-1.1560477863142777,0.008539142869472605,0.1665885094451952,-0.0573101028376435,0.4987850614073886
chrono,3.0816000000000003,0.0336109259172043,0.2966399054310665,-2.3412561204508058,-2.5050301400415287,0.0154411561072408,0.1370197326435723,-1.094842360337878,-1.1733842725287924,0.008572482073903306,0.1666300460550004,0.2075765338759037,0.5122115016397155
chrono,3.0818000000000003,0.033670155738542,0.2961700439960704,-2.3493104499163184,-2.539370014311933,0.0154685141485526,0.1367998692818486,-1.099321886700244,-1.193564390690385,0.008605827789246512,0.1666626329721128,0.1628270574775818,0.5325047398451288
chrono,3.0820000000000003,0.033729284013542,0.2956622856660786,-2.53879116443337,-2.5749908516740527,0.0154958242444684,0.1365601289986959,-1.1987063818784875,-1.2147417937431169,0.008639198343442206,0.1667868635482183,0.621035495281961,0.5527433250604226
chrono,3.0822000000000003,0.0337883038719666,0.2951201749281097,-2.7105509599846576,-2.612748354364693,0.0155230836675359,0.1363067511975133,-1.266891424435768,-1.2344411634026773,0.0086726078450549,0.1669816405028375,0.9737585389579708,0.5708465724317465
chrono,3.0824000000000003,0.033847210792517,0.2945554568034699,-2.8235866486795347,-2.6534425201085337,0.0155502908584119,0.1360455766385198,-1.3058727990375694,-1.2540805868277796,0.008706063518829008,0.1672125436342516,1.1543833287052758,0.5925706851988426
chrono,3.0826,0.0339060012732179,0.293973228213567,-2.9111369218058583,-2.695006072773662,0.0155774439324011,0.1357749781547103,-1.352992366704041,-1.2733138043265728,0.0087395699838691,0.1674665444530993,1.2698664025799515,0.6129238429069928
chrono,3.0828,0.033964674043621,0.2933846471134439,-2.9428983027630307,-2.7361614282347264,0.0156045420758835,0.135500311299204,-1.3733344293656535,-1.2919619900084836,0.008773125372013302,0.1677112055817426,1.2231651979633624,0.6289795121267275
chrono,3.083,0.0340232294858397,0.292797976529339,-2.933345417549312,-2.778975278567514,0.0156315854011191,0.1352262056836634,-1.3705282673826755,-1.31205411011906,0.008806723166598113,0.1679232836927223,1.0602494075667233,0.6478585018083598
chrono,3.0832,0.0340816683855612,0.2922152343971945,-2.9137030409711446,-2.820362543345407,0.0156585742173543,0.1349536462796999,-1.36279730255594,-1.33262259751058,0.008840356091475113,0.1680989811391546,0.8783459399038553,0.6609507773733381
chrono,3.0834,0.0341399907628844,0.2916325929364406,-2.91319774168702,-2.8614293738221894,0.0156855074214412,0.1346755704091414,-1.3903827791106504,-1.3529684631514614,0.008874021663102805,0.1682622613886236,0.8162587269279793,0.6713612560968573
chrono,3.0836,0.0341981974821248,0.2910542731595223,-2.891588918100223,-2.902062999744841,0.0157123851178269,0.1343980166149902,-1.3877732513864258,-1.3730521063895447,0.008907713563743203,0.1683939529577212,0.6583153478219259,0.6791931606419498
chrono,3.0838,0.0342562860215022,0.2904633442214829,-2.9546319791814994,-2.9359677943160003,0.0157392050917843,0.1341093883619449,-1.4431478082486946,-1.3900237797266999,0.00894143528590391,0.1685431088404889,0.745632525896651,0.6679881995400122
chrono,3.084,0.0343142555868382,0.2898684442195012,-2.974486250775391,-2.968440022941295,0.0157659666806471,0.1338174465074043,-1.459716281698755,-1.4062577670367173,0.008975184061329605,0.1686784243180777,0.6764283713375716,0.652754917001275
chrono,3.0842,0.0343721033719285,0.2892595124919473,-3.04464493732944,-2.9909477019754673,0.0157926695404428,0.1335237851333491,-1.4683105774576228,-1.417284185765135,0.009008962203715512,0.1688253098071871,0.7342746392020272,0.6100950403647742
chrono,3.0844,0.0344298271541805,0.2886394671742411,-3.100213233566992,-3.006111327980458,0.0158193136307197,0.1332299219099439,-1.4693165002824815,-1.4252182542310416,0.009042770453207408,0.1689758972713731,0.7527814482653407,0.5485684925142423
chrono,3.0846,0.0344874265948804,0.2880177280322109,-3.108682773650406,-3.015020977018505,0.0158458993525875,0.1329380645178603,-1.4592855348560982,-1.4308818971699018,0.009076604676408306,0.169105818187932,0.6494476690034183,0.4734044739835238
chrono,3.0848,0.0345449024422926,0.2873997301877269,-3.089976663926759,-3.0189576193757657,0.015872427298272,0.1326491684270539,-1.444478287009118,-1.4339223765947031,0.0091104582370308,0.1692025576289268,0.4835404371538716,0.38807793918199224
chrono,3.085,0.0346022537060995,0.2867767806607117,-3.1147335293988534,-3.020693020755089,0.0158988963750709,0.1323548083514178,-1.4717996500971462,-1.435644313839649,0.009144330520480512,0.1692962250240008,0.4681779455870284,0.3008415080300387
