method,time,ux_m,vx_m_s,ax_raw_m_s2,ax_m_s2,uy_m,vy_m_s,ay_raw_m_s2,ay_m_s2,uz_m,vz_m_s,az_raw_m_s2,az_m_s2
recurdyn,2.567,0.3454669064977494,1.1682985476099894,1.3232624228171987,-0.3509055776652381,-0.0075622691560531,-0.094651619602377,-0.743967057337807,-0.14228694345461346,-0.109911849410499,0.0081905375684798,3.213973375976497,3.0008716674170013
recurdyn,2.5675,0.3460512020968472,1.1689029312920192,1.2469323836452055,-0.33413938445958913,-0.0076089938117954005,-0.0929411533079368,2.032632706808972,-0.03777315345253116,-0.1099073718803593,0.0097390683070047,3.13603211002652,2.9401382141778636
recurdyn,2.568,0.34663568914294,1.169165539179675,0.7657879780896133,-0.32796374177108456,-0.0076561779516212,-0.0948277637349057,-1.837936333688088,0.02907593977841719,-0.1099020845127276,0.0113845727552588,3.2393499676804005,2.884618701759027
recurdyn,2.5685,0.3472207408818338,1.170668170588392,2.2587712043185557,-0.17196250361406382,-0.007703212208265,-0.093918630105497,0.5995327279820297,-0.0634988934634441,-0.1098960108035843,0.0129337597980674,3.1453660463040976,2.830787807817742
recurdyn,2.569,0.3478057045685305,1.1698393211974902,-0.3522087864299168,-0.17755735615745621,-0.0077507305964814,-0.0955209080055283,-1.9365262907156653,0.03848898203759236,-0.1098892553440497,0.0141926694605184,2.727001565370568,2.7488514653233254
recurdyn,2.5695,0.3483911639293608,1.1714143957931125,1.9826965320189116,-0.33229868132217005,-0.0077987087599594,-0.0964161022175405,-1.8391010462544328,-0.07713269905006744,-0.1098819344443048,0.0152072397002971,2.261760841494347,2.747289097625493
recurdyn,2.57,0.34897625215885403,1.1698053276505376,-1.4845253460943546,-0.1549656691536649,-0.007846925019042099,-0.0966706137703172,-0.9523824191205308,-0.08293097641860422,-0.1098741140735342,0.0161402125667094,1.9978841023817784,2.717148813256018
recurdyn,2.5705,0.3495612126850237,1.1697933490151955,-0.5108132958214693,-0.2796129184074259,-0.0078958838928248,-0.098660362265324,-2.970458799715035,-0.17802790150789433,-0.1098658333138077,0.0170219084091254,1.841555824015156,2.684602023845341
recurdyn,2.571,0.3501458495122317,1.1689499554537452,-1.2947958472074177,-0.11305878596333045,-0.007944701408007699,-0.0974936717660138,0.5654343991747983,-0.2714933752134702,-0.1098570673068138,0.0180172612549773,1.940989069140322,2.6283331251198936
recurdyn,2.5715,0.3507297990786694,1.1672118721063558,-2.749043078923295,-0.28240973395954483,-0.007993823795429799,-0.0985496470834877,-1.2194889569076857,-0.3125618485936478,-0.1098478346370759,0.0189320022200432,1.8666509764686552,2.5491404253613457
recurdyn,2.572,0.3513137860130281,1.1680112366373605,0.1494716816980812,-0.2114346175170614,-0.008042678023726501,-0.0974402974677117,1.0726365020646829,-0.43549468115456075,-0.1098380617613761,0.0200859573613335,2.160823847209418,2.4695513596975895
recurdyn,2.5725,0.3518976114923664,1.1674895036558814,-0.6458200814056232,-0.3735605922744146,-0.008090833117958801,-0.0956110544003279,2.796536257199271,-0.41886583392116494,-0.1098276783878375,0.021377244916112,2.441991355440674,2.4160784632969308
recurdyn,2.573,0.3524815315442793,1.1679346764013208,0.3782903001174489,-0.37950365987921597,-0.0081392246856043,-0.0970196087041506,-0.9458936526981884,-0.5153629909702452,-0.1098167908766064,0.0222791601545241,2.0165507696970906,2.377096771565941
recurdyn,2.5735,0.35306602226036854,1.169552096354023,2.2826567036411687,-0.5185306418573165,-0.0081878805513689,-0.0975760296483245,-1.057192476464203,-0.44073314582153217,-0.1098054340561747,0.023182950064049,1.8772368025983892,2.3336658959618597
recurdyn,2.574,0.3536501713913651,1.167956676901691,-1.36634036856368,-0.569006342736534,-0.0082366361438255,-0.0976109116051776,-0.3989067679590632,-0.4714924982301009,-0.1097936504433879,0.023994017928662,1.7071694203505672,2.3149001407164276
recurdyn,2.5745,0.3542333350692236,1.1653419025778091,-3.9418125546961527,-0.6599313577179972,-0.008285685229230899,-0.0983916637598137,-1.1739717955007407,-0.3817428769719803,-0.1097809515418334,0.0263130918768736,3.661155071064872,2.3195520298771086
recurdyn,2.575,0.3548165371918319,1.1664426899662872,0.1537789997384315,-0.6869311808212435,-0.008334756327875701,-0.0981642105287881,-0.0880529571330308,-0.30162528347925255,-0.1097674930831672,0.0276764744439612,3.0382284464710807,2.3922733545440846
recurdyn,2.5755,0.3553991208313225,1.1645487958644754,-2.4739324691711917,-0.730069549888971,-0.0083839878939328,-0.0986235995266736,-0.6418696495586431,-0.24744131595211383,-0.1097534039297121,0.0288090016990523,2.522779155612618,2.483088030223775
recurdyn,2.576,0.35598193727401833,1.1658656885957923,0.931212818698615,-0.649010512654739,-0.0084332098099152,-0.0984341818899274,0.0386002991418181,-0.11979950249348353,-0.1097386826419102,0.0300747099506575,2.528537387343832,2.5836419731772824
recurdyn,2.5765,0.3565642204365668,1.1640330449491436,-2.1331205892983918,-0.43498385928672245,-0.008482550737999299,-0.0988008682698288,-0.4760484068208686,-0.15291584138950576,-0.1097233881216533,0.0311622729686824,2.29292981981396,2.656741621121879
recurdyn,2.577,0.357146763455221,1.165345893415195,1.0394244249699724,-0.1216756876236322,-0.00853188390723,-0.0986585796081812,0.0310354132566255,-0.10091508077597622,-0.1097075329482467,0.0322709999631197,2.242612599188547,2.7262372611939805
recurdyn,2.5775,0.3577287861281138,1.163525000023636,-2.081383047087218,-0.1842519772974461,-0.0085813157667771,-0.0989624094105728,-0.3947612654364962,-0.17578427271481864,-0.1096911550142021,0.0332786287269949,2.0910425515626656,2.7886274096503985
recurdyn,2.578,0.3583110893329972,1.1648869417583658,1.1221279639443775,-0.07023715518804079,-0.008630746078222,-0.09885907478763,0.0061924087782876,-0.34395894215052103,-0.1096741977260117,0.0344939305268602,2.317416583675726,2.848494213685686
recurdyn,2.5785,0.35889285409322014,1.1629910757847912,-2.153778643450497,-0.1843853086080316,-0.0086802440670633,-0.0990636550789985,-0.270709585565116,-0.3112011051391361,-0.1096566586124262,0.0356600525659377,2.327301579994689,2.9060442244217217
recurdyn,2.579,0.35947491854881464,1.164428606560045,1.198781485854984,-0.24326220578055321,-0.008729753659322801,-0.0990307879370556,-0.0464136725979122,-0.31649877380410407,-0.1096384316775442,0.0371416910605521,2.751285186150032,2.9680591204688405
recurdyn,2.5795,0.3600564175958833,1.1624326856128022,-2.261634101040641,-0.2842346577848498,-0.0087792761976433,-0.0990580227021275,-0.0517842442951337,-0.2952170592244202,-0.1096194985698528,0.0385723881923226,2.8246912377448723,3.0238575861807737
recurdyn,2.58,0.36063827056801434,1.1640598693232014,1.4157002468507391,-0.08277049943227317,-0.0088288378938596,-0.0991625503282342,-0.1566315829071483,-0.31968558826134313,-0.1095996182349964,0.0407078968775126,3.7889086595008408,2.964013166482621
