method,time,ux,vx,ax,uy,vy,ay,uz,vz,az,gap,contact_force
Chrono,3.2486,0.0275946530039366,-0.2849383692272392,-0.1080546031767841,0.0127590171410762,-0.1287811545377692,-0.051400404516329976,0.005543869942973206,-0.1260688376881328,1.2985288168162246,-0.0002389464052517,25.96855782486472
Chrono,3.2488,0.0275376613990323,-0.2849556208575985,-0.09889851517318261,0.0127332578134487,-0.1287953827247716,-0.04756178391758886,0.005518709660199503,-0.125814514845562,1.3054944303431473,-0.000238563300497,25.85979299057746
Chrono,3.249,0.0274806664148466,-0.2849725189969698,-0.09002171869289832,0.0127074968127947,-0.1288037486814375,-0.045037942153513345,0.005493605831058304,-0.1255322440777992,1.30689292218431,-0.0002381831303122,26.178190084890197
Chrono,3.2492,0.0274236681971699,-0.2849886882055452,-0.08157658835242024,0.0126817344810004,-0.1288104051261369,-0.04314889308610133,0.005468557399206209,-0.1252552550962548,1.307173587180748,-0.0002378069330181,26.115772256527947
Chrono,3.2494,0.0273666668997406,-0.2850040887288259,-0.07340367336336069,0.012655971029618,-0.1288160037667918,-0.04193244668846475,0.005443562146176806,-0.1249893585057581,1.3079009540519084,-0.0002374368066413,25.98675137405536
Chrono,3.2496,0.0273096626729754,-0.2850187371694707,-0.06625648315311156,0.0126302066171991,-0.128820809621279,-0.04023639099434578,0.005418617611029408,-0.1247357666715637,1.3002908839148322,-0.000237075066717,25.843933973824893
Chrono,3.2498,0.0272526556639184,-0.2850326503862969,-0.0599009696457211,0.0126044413688369,-0.1288249899882467,-0.03819133436477223,0.005393721238845101,-0.1244949494800352,1.2877214309135012,-0.0002367241120971,25.69581648210388
Chrono,3.25,0.0271956460099716,-0.2850458765900526,-0.05397160536019828,0.0125786753906496,-0.1288286397497744,-0.03602636901711559,0.005368870683315402,-0.1242658638751012,1.273615096493412,-0.0002363861445934,25.559819779634832
Chrono,3.2502,0.0271386338283631,-0.28505851669938,-0.048284734925306445,0.0125529091696593,-0.1288298542764326,-0.033802959245355424,0.005344072090656307,-0.1240060472443428,1.2579664289561525,-0.0002360555405067,25.911940458923603
Chrono,3.2504,0.0270816192559371,-0.2850704726014234,-0.04267057844438865,0.0125271429610147,-0.1288297930022625,-0.031564891612472765,0.005319324399205502,-0.1237515389810489,1.240774789543168,-0.0002357333289116,25.849528653354096
Chrono,3.2506,0.0270246024326389,-0.2850817287792325,-0.03675348961603557,0.0125013769329857,-0.1288288903451913,-0.029827886205918336,0.005294625483406701,-0.1235076585503917,1.219737704154664,-0.0002354215150173,25.72607128747689
Chrono,3.2508000000000004,0.02696758414481,-0.2850890531049928,-0.030764052227030228,0.0124756104419452,-0.128831206084841,-0.028292422769484193,0.00526997907885661,-0.1232451002325084,1.1975486825417971,-0.0002351167527476,25.938508151060045
Chrono,3.2510000000000003,0.026910564726896,-0.285094705156565,-0.024924580261310586,0.0124498433898542,-0.1288340120803872,-0.025378314744480834,0.005245383482902308,-0.1229910552469989,1.1836624088539538,-0.0002348206764424,25.83898710619932
Chrono,3.2512000000000003,0.0268535444238746,-0.2850991322937891,-0.019023945460693234,0.0124240757677871,-0.1288368627315911,-0.023567523783365917,0.005220836198923204,-0.1227494934201112,1.1611862076606765,-0.0002345356436883,25.69403210832495
Chrono,3.2514000000000003,0.0267965240444344,-0.2850995158234752,-0.01315204011292497,0.0123983067887967,-0.1288436484212156,-0.021967505991289587,0.0051963405802300106,-0.1224911651276001,1.1377646169589983,-0.0002342586431756,25.884769746551463
Chrono,3.2516000000000003,0.026739503932534,-0.2850981795093347,-0.007324248560199523,0.0123725362990945,-0.1288512031315432,-0.02047166948630727,0.005171894398844412,-0.1222439767916886,1.114594121805609,-0.000233991792375,25.755113009977443
Chrono,3.2518,0.0266824843535631,-0.2850955162103515,0.0009422828664246529,0.0123467642304163,-0.1288590992089016,-0.017544546555447703,0.005147494906511507,-0.1220105297858572,1.1195507115458958,-0.0002337376819311,25.595722529447155
Chrono,3.252,0.0266254655336766,-0.285091722108874,0.01190149437033403,0.0123209905460187,-0.1288671790369848,-0.012698266298599834,0.005123139401283311,-0.1217905925704678,1.1488318914949156,-0.0002334988539975,25.43914250894205
Chrono,3.2522,0.026568447671289,-0.2850869359126707,0.027101179547766537,0.0122952152275523,-0.128875350636746,-0.00673033342950211,0.005098825200253801,-0.1215840699330174,1.2072829414053332,-0.0002332778294147,25.283770266031944
Chrono,3.2524,0.0265114309436918,-0.2850812632388346,0.04368165130170071,0.0122694382694462,-0.1288835501111921,-0.0006958367403029763,0.005074549647215612,-0.1213908283724947,1.2550108139737137,-0.0002330771019269,25.130023134995906
Chrono,3.2526,0.0264544155113412,-0.2850747882671759,0.06119040100790872,0.0122436596691326,-0.1288917624420411,0.005523826753717485,0.005050310338736402,-0.1212096040118445,1.2972771713552642,-0.0002328989274716,24.99092214918727
Chrono,3.2528,0.0263974015225669,-0.285067571631213,0.08048641513091066,0.0122178794263299,-0.1288999761969604,0.013184178739945115,0.005026105129627201,-0.1210391056296689,1.3464246383998197,-0.0002327453201757,24.866757230920204
Chrono,3.253,0.0263403889889296,-0.285060297327254,0.10141924675915776,0.0121920987859325,-0.1289019651343169,0.024270417230721635,0.005001939120201013,-0.1208431058025329,1.4032559166546208,-0.0002326116859244,25.15732925696459
Chrono,3.2532,0.026283378032481,-0.2850524127783729,0.12587907634763193,0.0121663179936397,-0.1289027255196772,0.0374047730864453,0.004977810684523409,-0.1206552357017009,1.4833150015511891,-0.0002324995802189,25.06257396467649
Chrono,3.2534,0.026226368774871,-0.2850439199860984,0.151851206789846,0.0121405372143064,-0.1289026615966155,0.05137994439375696,0.00495371797212181,-0.1204766180100452,1.5604720810672719,-0.0002324107570019,24.95510591937657
Chrono,3.2536,0.0261693613327787,-0.2850348437974157,0.17804353418015906,0.0121147565719805,-0.128901977412709,0.06688795524193776,0.004929658975448004,-0.1203080380980054,1.6228031104144753,-0.0002323471107147,24.838729019821827
Chrono,3.2538,0.0261123579051662,-0.2850147727308758,0.2047733403969973,0.0120889774274598,-0.1288944890887564,0.083059875318282,0.004905654860369313,-0.1200336294715473,1.6767392643992773,-0.0002322897700127,26.041976521846426
Chrono,3.254,0.0260553609009468,-0.2849826570440859,0.23264075155320377,0.01206320151786,-0.128878314947911,0.09886615465324314,0.004881723504689808,-0.1196698325543819,1.7285540416523473,-0.000232223025317,27.053925289961903
Chrono,3.2542,0.025998374019469,-0.2849320443569904,0.2610420387867124,0.012037429891552,-0.1288568990408079,0.11487780887968332,0.004857887064884006,-0.1191952542209677,1.773801979470261,-0.0002321274549922,28.30716774453021
Chrono,3.2544,0.025941398537791,-0.2848750463031254,0.28988349138655994,0.0120116630915207,-0.1288327681876005,0.1310502400443914,0.0048341426797329085,-0.1187349823681792,1.8133268643732294,-0.0002320061162759,28.1343738149752
Chrono,3.2546,0.025884435372496,-0.2848134652789272,0.31911223021879626,0.0119859015284746,-0.1288065837688821,0.14735333608010345,0.004810484699925399,-0.1183029573617884,1.8481817382780539,-0.0002318645356626,27.80336162395792
Chrono,3.2548000000000004,0.02582748616485,-0.284743677904495,0.35006631438879454,0.0119601465808001,-0.1287735071987848,0.166392924924846,0.0047869167800864,-0.1178526597812611,1.898381148156206,-0.0002316999222197,28.00192008939344
Chrono,3.2550000000000003,0.0257705530762254,-0.2846630836908463,0.38297591372240364,0.0119344004823648,-0.1287292608840507,0.1857699867837138,0.004763449110276499,-0.1173514126541671,1.9549828431612506,-0.0002315036565637,28.57213702843764
Chrono,3.2552000000000003,0.0257136394037497,-0.2845660036827172,0.41823436545396886,0.011908664855501,-0.1286769027957271,0.20351439691452972,0.00474009949928661,-0.1167611225102447,2.009861879202682,-0.0002312602441691,29.576791017473344
Chrono,3.2554000000000003,0.0256567466627323,-0.2844613470413928,0.4543076375655722,0.0118829403975507,-0.1286210579554028,0.22099797645563288,0.004716863012853706,-0.1161955041563766,2.062063411254513,-0.0002309747356831,29.28349680009188
Chrono,3.2556000000000003,0.0255998758468848,-0.2843517217872363,0.4908490514767835,0.0118572276090207,-0.128562710539505,0.23823735427179174,0.004693730550429001,-0.1156753888822816,2.111700046978688,-0.0002306558874713,28.75355389951748
Chrono,3.2558,0.0255430277516624,-0.2842381192129666,0.5280851507041513,0.0118315268937666,-0.1285023438115578,0.25456077319106474,0.004670692832359505,-0.1152016721498374,2.163619411330168,-0.0002303125538224,28.21461042762036
Chrono,3.256,0.0254862035980017,-0.2841184117883903,0.5629860420829977,0.0118058378764637,-0.1284438539343769,0.269035155570824,0.004647745328456604,-0.1147506066308523,2.1871626592191795,-0.0002299491690235,27.948841806051263
Chrono,3.2562,0.0254294040605094,-0.2839953312708944,0.5951272369268642,0.0117801606928855,-0.1283846852185121,0.2813375174288901,0.004624879820643704,-0.1143406317072596,2.186773894381185,-0.0002295735274208,27.472361162124013
Chrono,3.2564,0.025372629707335,-0.2838694099558743,0.6228769442897251,0.0117544954597378,-0.1283249329971941,0.2923133337210969,0.0046020888186631,-0.113968108249589,2.1567533090737325,-0.0002291927124375,27.03840965954352
Chrono,3.2566,0.0253158810410871,-0.2837409755550754,0.6491079321524119,0.0117288422812112,-0.12826465984353,0.3025794295585098,0.0045793657435102,-0.1136284799718177,2.127044101856614,-0.0002288129377492,26.657317102580198
Chrono,3.2568,0.0252591596715869,-0.2836044921368648,0.674226072528341,0.0117032034532076,-0.1281929067001347,0.31229665647220345,0.004556721081218809,-0.1132364221488629,2.1009219303939353,-0.0002284250868149,27.24832689154623
Chrono,3.257,0.0252024673897659,-0.283459053910529,0.6972372584524221,0.0116775792589685,-0.1281197374525123,0.32121433200803085,0.004534158064562907,-0.112828200916597,2.071661439279045,-0.0002280265924485,27.425460055264523
Chrono,3.2572,0.0251458061800984,-0.28330369309808,0.7175665510544682,0.0116519695722034,-0.1280471998989698,0.32755124204398645,0.004511680346860003,-0.1124017135586005,2.0272212356016386,-0.0002276144851587,27.62686832603292
Chrono,3.2574,0.0250891768490556,-0.2831442998486887,0.7342655032895673,0.0116263744195696,-0.1279745291327577,0.33302960386447583,0.0044892840530889044,-0.1119946015187861,1.9647416184640139,-0.000227192506951,27.400348013773684
Chrono,3.2576,0.0250325799115054,-0.2829823322015714,0.7492038963682758,0.0116007937608333,-0.1279020595988143,0.3381746168026402,0.004466965178273399,-0.1116075144929253,1.9071878275669796,-0.0002267644235916,27.167955028305595
Chrono,3.2578,0.0249760160676098,-0.2828168636081174,0.7642497726679619,0.0115752269507477,-0.1278328165519224,0.34235802527845316,0.004444723632364603,-0.1112208778026755,1.865474886900777,-0.0002263302974054,27.16144692178181
Chrono,3.258,0.0249194855547329,-0.2826502081492009,0.7785254385406551,0.0115496737969964,-0.1277645351647936,0.34598725065899993,0.004422556745234313,-0.1108475917906083,1.8323867186696474,-0.000225892535555,27.007632950948015
Chrono,3.2582,0.024862988463617,-0.2824830989632737,0.792615431385427,0.011524134212289,-0.1276966902661413,0.34944382444358857,0.004400462291725513,-0.1104854315756334,1.8086135229688414,-0.0002254530994837,26.87991500167588
Chrono,3.2584,0.0248065248048074,-0.2823159370415936,0.8061000260460653,0.0114986081306466,-0.1276291752827385,0.35251788221103064,0.004378437537486804,-0.1101369431148286,1.7916443527079635,-0.0002250144101992,26.7232175459323
Chrono,3.2586,0.0247500945796448,-0.2821487684135653,0.8189390597215451,0.0114730954988944,-0.127561926190355,0.3552909178541552,0.004356479882817801,-0.1098014531513155,1.7797451093892551,-0.0002245787644183,26.574285690083283
Chrono,3.2588000000000004,0.0246936977699243,-0.2819816908072239,0.8311711039455283,0.011447596266698,-0.1274949287841156,0.35781536899473165,0.0043345866914875075,-0.1094791443339311,1.7719849156418404,-0.0002241484907919,26.423335335376763
Chrono,3.2590000000000003,0.0246373342470863,-0.2818152560909424,0.841425318154641,0.0114221111408117,-0.1274243973971095,0.3574868138295351,0.0043127589818806045,-0.1091517436289096,1.7477958009610144,-0.0002237225562619,26.481636605662004
Chrono,3.2592000000000003,0.0245810039196677,-0.2816492787086911,0.849475198232343,0.0113966401873926,-0.1273535351999356,0.3567171501685634,0.004290994193023909,-0.1088371477757647,1.7160344184835923,-0.0002233032157071,26.335107683466354
Chrono,3.2594000000000003,0.0245247070353594,-0.2814820629477391,0.8550875784589465,0.0113711843075263,-0.1272781673467501,0.3560045823141224,0.00426929498052131,-0.1085092740519413,1.676433648078166,-0.0002228880377459,26.48546299901639
Chrono,3.2596000000000003,0.0244684436306298,-0.2813146648899004,0.8596779222518072,0.0113457439185028,-0.1272007129312508,0.3551777698070028,0.004247660547760601,-0.1081853834403591,1.6383487632115752,-0.0002224777048548,26.43914513235565
Chrono,3.2598000000000003,0.0244122147894346,-0.2811418469125993,0.8640750774974636,0.0113203187131749,-0.1271247944532212,0.3557048554413658,0.004226095100495805,-0.1078404642662408,1.6093087298354054,-0.0002220684039448,26.677447536334974
Chrono,3.26,0.0243560206602481,-0.2809682865444151,0.8676653544943707,0.0112949086299057,-0.1270491841952299,0.35732767833073453,0.004204596603858302,-0.1075057194647355,1.5788487523377095,-0.0002216619462118,26.56036771154429
Chrono,3.2602,0.0242998623080387,-0.2807894011727878,0.8709215807737268,0.0112695131483538,-0.1269761759036929,0.35930735001341685,0.004183168352228012,-0.1071545029466015,1.5489945286033169,-0.0002212553347397,26.74680404747063
Chrono,3.2604,0.0242437398988773,-0.2806096854105191,0.874006196358569,0.0112441320829915,-0.1269040953223199,0.36146022278939716,0.004161807842890511,-0.106815800022026,1.5191571924135627,-0.0002208508081732,26.60299335807183
Chrono,3.2606,0.024187653458645,-0.2804298402253146,0.8770080362808902,0.0112187652976691,-0.12683269553241,0.36372903276181595,0.004140511844308706,-0.1064932547788611,1.4899588741409584,-0.0002204512598948,26.417770591410363
Chrono,3.2608,0.0241316029800834,-0.2802500313231059,0.8799407736846773,0.011193412687766,-0.1267618188763724,0.3660821256299861,0.004119277254262907,-0.1061862206245208,1.4613816979236587,-0.0002200594595225,26.24007705720775
Chrono,3.261,0.0240755884115626,-0.2800704805644642,0.8828443873444886,0.0111680741528445,-0.1266914444340967,0.3685095037330991,0.004098100758431811,-0.105895758058485,1.4337838547505617,-0.0002196783677886,26.05036631234959
Chrono,3.2612,0.0240196096924062,-0.2798912331854796,0.8858588870928825,0.0111427496055693,-0.1266215066880945,0.3701044128138633,0.004076979228835501,-0.1056209353708885,1.403017721791024,-0.000219310772649,25.87139387432065
Chrono,3.2614,0.0239636667596476,-0.2797123006376866,0.889331157037516,0.0111174389675089,-0.1265519611168006,0.37305642564179875,0.004055909733655799,-0.1053607717546996,1.380623209170199,-0.0002189592811814,25.703702559398696
Chrono,3.2616,0.0239077595612667,-0.2795336281898889,0.8933678605072395,0.0110921421693262,-0.1264827622478231,0.374736387797563,0.004034889671191699,-0.1051136166238617,1.3582315624156367,-0.0002186261967439,25.55494377446167
Chrono,3.2618,0.0238518884499148,-0.2793531925730043,0.8978419434946403,0.0110668603079294,-0.1264080785661583,0.3757496774385493,0.0040139226341467105,-0.104848498170239,1.3371881302475346,-0.0002183082548678,25.758419192182927
Chrono,3.262,0.0237960534480402,-0.2791726447450112,0.9011123126781622,0.011041593658359,-0.1263320196077007,0.37707356345874643,0.003993007339710808,-0.1045897938000539,1.3090997366658588,-0.0002180065814232,25.684514041027377
Chrono,3.2622,0.0237402545124273,-0.2789923130125809,0.9042402628759043,0.011016342328006,-0.1262554236607337,0.3784401022015808,0.003972141626585102,-0.1043418959279417,1.281337080326207,-0.0002177230913377,25.560695391409187
Chrono,3.2624,0.0236844915896763,-0.2788122482920974,0.9060908344711733,0.010991106375046,-0.1261785368157417,0.3803939257573765,0.0039513232837963125,-0.104105052918418,1.247365045905088,-0.0002174597391594,25.434168210396475
Chrono,3.2626,0.0236287646208082,-0.2786324784772538,0.9104221728413122,0.0109658858308732,-0.1261014929854075,0.38248720664385644,0.003930550113767001,-0.1038791977856914,1.228593075603776,-0.0002172184639879,25.30849302867425
Chrono,3.2628000000000004,0.0235730735491225,-0.2784529921744009,0.9195183396314597,0.0109406807130998,-0.1260243610849789,0.3868019061828966,0.003909820038555403,-0.1036637323510909,1.2363612463262086,-0.0002170010930725,25.189722722995207
Chrono,3.2630000000000003,0.0235174183319546,-0.2782737192032342,0.935912416719487,0.0109154910337829,-0.1259471688931389,0.39408155751963025,0.003889131244569813,-0.1034573348640705,1.2804669178289942,-0.0002168092092715,25.08611807958616
Chrono,3.2632000000000003,0.0234617989338518,-0.2780946235005174,0.9541729480273604,0.0108903168004834,-0.1258699388925353,0.4021457217056882,0.0038684820888285065,-0.1032591522778113,1.3282374354043767,-0.0002166442375344,24.992311061430783
Chrono,3.2634000000000003,0.0234062156479249,-0.2779140623517678,0.973202644492793,0.010865159219217,-0.1257866785036974,0.41056851566068114,0.0038478770425379033,-0.1030386138451577,1.3735785079456586,-0.0002165020737106,25.24650968499412
Chrono,3.2636000000000003,0.0233506691959227,-0.2777298923721697,0.9945232965553343,0.0108400181226874,-0.1257042547214057,0.420675980279989,0.0038273187637104106,-0.1028047854916623,1.4260942078821277,-0.0002163802632772,25.397257469431437
Chrono,3.2638000000000003,0.0232951599816738,-0.2775437031949104,1.0231255815544518,0.0108148933682593,-0.1256225442016515,0.4344382994799738,0.0038068075882372043,-0.1025692777545911,1.5112784470488596,-0.0002162784581856,25.41571824076291
Chrono,3.264,0.0232396880780555,-0.2773571496201386,1.0536094990233404,0.0107897849096097,-0.1255410653183957,0.4487229056930121,0.003786341804084603,-0.1023423302012624,1.594308177751104,-0.0002161981669497,25.31757358746505
Chrono,3.2642,0.0231842535139152,-0.2771704518047252,1.0845701950114264,0.0107646927209201,-0.1254597155393853,0.4635113528407399,0.003765919650000213,-0.1021241889121906,1.6704533378332476,-0.0002161409364959,25.21675182441088
Chrono,3.2644,0.0231288562812778,-0.2769837938649251,1.115595896925888,0.0107396167750633,-0.1253785014055544,0.4783961611646904,0.003745539204466311,-0.1019156552092046,1.7373028464497857,-0.0002161084567769,25.106870662926923
Chrono,3.2646,0.0230734986300063,-0.2767858863793343,1.1465586875668587,0.0107145570037426,-0.125297629014117,0.4933053257423496,0.0037252107328716033,-0.1016557950638128,1.7952842784006604,-0.0002160915060185,25.68860951070643
Chrono,3.2648,0.0230181845884204,-0.2765678370826734,1.177418787612113,0.0106895151367848,-0.1252081074241723,0.5082127014161754,0.0037049532975099025,-0.1013006245711059,1.8453106220988365,-0.0002160732509821,26.765280085268568
Chrono,3.265,0.0229629202794605,-0.2763191727306827,1.2081989085274731,0.0106644935601467,-0.1251066560203768,0.5231204946449656,0.0036847943198328043,-0.1008083485114844,1.888542207315766,-0.0002160295811056,28.31295526977319
Chrono,3.2652,0.0229077072193072,-0.2760629273795564,1.24346495644921,0.0106394928323837,-0.125002411841962,0.5411100923588951,0.0036647335640366124,-0.1003172519196054,1.9520298326577656,-0.000215961031219,28.292561411943595
Chrono,3.2654,0.0228525459933794,-0.2758037548940321,1.2817122657737186,0.0106145131674073,-0.1248970981072442,0.5595328699709107,0.0036447658614295053,-0.0998519989838465,2.021882078290422,-0.000215872504404,27.992988357270697
Chrono,3.2656,0.0227974384631308,-0.2755352750972215,1.3201517248591537,0.0105895559018439,-0.1247851010548844,0.5765323866571218,0.0036248943069426,-0.0993712720047725,2.0791074225595714,-0.0002157615709276,28.161435857315663
Chrono,3.2658,0.0227423906930966,-0.27523647234216,1.3578580232582977,0.0105646240363868,-0.1246581003243442,0.5936486568198535,0.0036051437406263015,-0.0987663465404892,2.1250050533150926,-0.0002156065471765,29.560646058057127
Chrono,3.266,0.0226874046164768,-0.2749280035558805,1.3950944542977801,0.0105397191066918,-0.1245234210802779,0.6108793396195982,0.003585515945444706,-0.0981525069221352,2.1634856238363875,-0.0002154062513107,29.65332550402966
Chrono,3.2662,0.0226324806562229,-0.2746174200397779,1.4322673281096006,0.0105148418109982,-0.1243852504856834,0.6280501000265909,0.003566003855567601,-0.097573996681667,2.19868265565584,-0.0002151673669518,29.24475936589168
Chrono,3.2664,0.0225776188237265,-0.2743067795800782,1.4693919360426155,0.0104899923376336,-0.1242461381979387,0.6450737021640932,0.0035465975013567047,-0.0970453347133422,2.232149861754671,-0.0002148991611749,28.671809110742764
Chrono,3.2666,0.0225228190127441,-0.2739966703501934,1.5065259656253371,0.0104651707652277,-0.1241066327264784,0.6619678038450966,0.003527287222657813,-0.0965649735492249,2.2649555148490443,-0.0002146105695221,28.11737107842561
Chrono,3.2668000000000004,0.0224680810780388,-0.273687287319211,1.5409224110010924,0.010440377123668,-0.1239669777924355,0.6788384993223863,0.0035080641396219026,-0.0961290116444883,2.2832992733028847,-0.0002143097782622,27.608086888730156
Chrono,3.2670000000000003,0.0224134048957291,-0.2733785237062224,1.5704941550525027,0.010415611430914,-0.1238272330421104,0.6939543239624408,0.0034889204667124113,-0.0957319774352226,2.2785720377244463,-0.000214003946472,27.161702491002423
Chrono,3.2672000000000003,0.0223587941913549,-0.2730511323072871,1.5944615391778574,0.0103908762876303,-0.1236744846191478,0.7088711976821345,0.003469871405529401,-0.0952589364053787,2.253048235496464,-0.0002136797747337,28.0178041781006
Chrono,3.2674000000000003,0.0223042514336709,-0.2727113969217859,1.61901976671675,0.0103661720653297,-0.1235198787894053,0.7241342536667978,0.0034509206594397074,-0.0947673791976907,2.238256708632727,-0.000213334242924,28.221640386393823
Chrono,3.2676000000000003,0.0222497770771285,-0.2723693892309653,1.645328615613696,0.0103414987746291,-0.123365219919727,0.7388068368202311,0.0034320620930513995,-0.0943064991031547,2.2385265350667902,-0.0002129730826552,27.868150098713198
Chrono,3.2678000000000003,0.0221953712276428,-0.2720268519421707,1.669867098022528,0.0103168563462648,-0.1232109073982812,0.7516826032273778,0.0034132888490887026,-0.0938799054463172,2.2340329437297948,-0.000212602611435,27.47465026861263
Chrono,3.268,0.0221410338943698,-0.2716842688664482,1.6868952192315776,0.0102922447336784,-0.1230568276832166,0.7607117191758791,0.0033945950331079056,-0.0934827840389201,2.195396939821978,-0.0002122282126617,27.1368565891629
Chrono,3.2682,0.0220867650967976,-0.2713415883362653,1.7011948303759663,0.0102676638402154,-0.1229032312710827,0.7676360843262282,0.0033759761749031086,-0.0931080136806217,2.149625999035443,-0.0002118539152639,26.88100898778877
Chrono,3.2684,0.0220325648232255,-0.2709989662963854,1.7144776074371013,0.0102431135164562,-0.1227503819991717,0.773443815759021,0.0033574290601681017,-0.0927493148500576,2.106996779742478,-0.0002114825406906,26.697579951437397
Chrono,3.2686,0.0219784330735869,-0.2706563445756156,1.7272002965687088,0.0102185936265057,-0.122598212243208,0.7787420975470545,0.0033389512116808046,-0.0924030021280051,2.0709681550650907,-0.0002111162163237,26.5564617101616
Chrono,3.2688,0.0219243697982375,-0.2703139710747735,1.7395488722464267,0.0101941040822983,-0.1224464828374756,0.7836928223509855,0.003320540746785408,-0.0920661026714582,2.0416546603754986,-0.0002107564980428,26.449626967285266
Chrono,3.269,0.021870374972787,-0.2699717195594691,1.7515782418209072,0.0101696451395384,-0.1222934748360863,0.788360803481097,0.0033021973480305,-0.0917307904964638,2.018330406410515,-0.0002104035018127,26.432093328586053
Chrono,3.2692,0.0218164500126388,-0.2696223911389356,1.7633001634508045,0.0101452190168529,-0.1221293732121254,0.7927828721206088,0.003283930967637405,-0.0913457177896841,2.0000694412289994,-0.0002100481871449,26.99637687254365
Chrono,3.2694,0.0217625969302839,-0.2692630001572355,1.770175906973621,0.0101208265635819,-0.121961024862729,0.7939043518163102,0.003265750384925603,-0.0909167490548255,1.9598956518935713,-0.000209682606626,27.493400652729186
Chrono,3.2696,0.0217088177815976,-0.2688933295634004,1.7737383736152796,0.0100964674977674,-0.1217940866084605,0.7943995353167657,0.0032476630827672076,-0.0904503664110017,1.911848483578166,-0.0002092999054698,27.917673118038834
Chrono,3.2698,0.0216551129408913,-0.2685217873562429,1.7764198640496391,0.0100721416468075,-0.1216280114560752,0.7947124383247862,0.003229668154770604,-0.0899885158069904,1.8679434462364424,-0.0002089007858546,27.865654743008573
Chrono,3.27,0.0216014821640107,-0.2681514659217461,1.7786893322774477,0.0100478487802656,-0.1214630885298092,0.7949642479236352,0.0032117617611768096,-0.0895458639311821,1.829473915189332,-0.0002084885777263,27.64734826162276
Chrono,3.2702,0.0215479250921833,-0.267782938362075,1.7813891334627439,0.0100235886658937,-0.1212993268739686,0.7962167942518344,0.003193939691527703,-0.0891242642512772,1.80052432581504,-0.0002080669390353,27.40814067522302
Chrono,3.2704,0.0214944412941974,-0.2674165668784032,1.785802803340956,0.0099993610640219,-0.1211367635917964,0.7977005805095692,0.0031761975190061076,-0.0887247985443891,1.7830478327399522,-0.0002076397196607,27.156758325898863
Chrono,3.2706,0.0214410303109632,-0.2670524908663886,1.7906164900384363,0.0099751657350658,-0.1209753982537411,0.7990716439060037,0.003158530818453409,-0.0883474585112149,1.7694264705847753,-0.0002072107663807,26.905559135627342
Chrono,3.2708000000000004,0.0213876917219769,-0.2666905173931673,1.795325621787531,0.0099510024657252,-0.1208150994356663,0.800402175926032,0.003140935570410411,-0.0879902156633203,1.7564411305438679,-0.0002067835577197,26.67748760708053
Chrono,3.2710000000000004,0.0213344251138647,-0.2663306108106716,1.8015624001066253,0.0099268710483968,-0.1206558386510678,0.8013512503614171,0.0031234079259782055,-0.0876522172016962,1.7495132646259857,-0.0002063614171592,26.459174245790194
Chrono,3.2712000000000003,0.0212812301044863,-0.2659726149493588,1.8077212612005598,0.0099027712944846,-0.1204975208620886,0.8016976968754335,0.0031059443527719083,-0.0873318805659147,1.7401852812805871,-0.0002059473813502,26.25890195862118
Chrono,3.2714000000000003,0.0212281063485653,-0.2656163454875633,1.8119831666672837,0.0098787030322729,-0.1203400616663735,0.7991472066768427,0.0030885416454932008,-0.0870275703296612,1.716003043841559,-0.0002055441907076,26.07726299556492
Chrono,3.2716000000000003,0.0211750535317565,-0.2652616477703364,1.8137223969668719,0.0098546661071099,-0.1201833757429388,0.7959131069409289,0.0030711968937959105,-0.0867378117436244,1.680665548382346,-0.0002051543180652,25.912432211263532
Chrono,3.2718000000000003,0.0211220713685046,-0.2649083778442629,1.8126840365717927,0.0098306603764787,-0.1200274024169983,0.7928963022358705,0.0030539074416549017,-0.0864613332079473,1.6334044993281607,-0.0002047800059033,25.762090667532195
Chrono,3.272,0.021069159618634,-0.2645563088105396,1.8109144157631143,0.0098066857197867,-0.1198720320652441,0.7899533987774975,0.0030366709976073075,-0.0861963119236056,1.5844799216113312,-0.000204423165972,25.63250224142782
Chrono,3.2722,0.0210163186528139,-0.2642023864870897,1.8091453928458885,0.0097827429310165,-0.1197126916112364,0.7871375806805936,0.0030194896639745006,-0.0859207792127519,1.5373976585577562,-0.0002040817784854,25.75184197130337
Chrono,3.2724,0.0209635499301513,-0.2638411684933362,1.8075592511015866,0.0097588321078051,-0.1195528631069519,0.7844667189479397,0.003002368607986,-0.0856194107131414,1.4929524600195612,-0.0002037510852268,26.044697622880182
Chrono,3.2726,0.0209108537749452,-0.2634783289479013,1.8070289816473992,0.0097349530060737,-0.1193942551054623,0.7831693678145102,0.0029853078536517114,-0.0853179222185329,1.4568611390402817,-0.0002034309084732,26.046456239666828
Chrono,3.2728,0.0208582300993035,-0.2631159288547033,1.8070488177461679,0.0097111054558811,-0.1192364968528977,0.7825249315723866,0.0029683054580053048,-0.0850261485255683,1.4254342580438135,-0.0002031228563636,25.936469786669136
Chrono,3.273,0.0208056801367515,-0.2627473609652913,1.8073928488426918,0.0096872890488386,-0.119080780803312,0.7822188343260839,0.0029513646266969007,-0.0847183468330094,1.3969828172694794,-0.0002028239201742,26.118248437422555
Chrono,3.2732,0.0207532037974241,-0.2623792423836203,1.8080201307741137,0.0096635035344979,-0.1189263170627589,0.7821677891236147,0.0029344830261711086,-0.0844222128801847,1.3711148858369124,-0.0002025360714008,25.98596252240221
