method,time,ux_m,vx_m_s,ax_m_s2,uy_m,vy_m_s,ay_m_s2,uz_m,vz_m_s,az_m_s2,gap_m,contact_force_N
chrono,3.2586,0.0247500945796448,-0.2821487684135653,0.7061373548459677,0.0114730954988944,-0.127561926190355,0.30535694310458067,0.004356479882817801,-0.1098014531513155,1.6796944112254866,-0.0002245787644183,26.574285690083283
chrono,3.2588000000000004,0.0246936977699243,-0.2819816908072239,0.7239745067671682,0.011447596266698,-0.1274949287841156,0.31359415417703845,0.0043345866914875075,-0.1094791443339311,1.6833190250143335,-0.0002241484907919,26.423335335376763
chrono,3.2590000000000003,0.0246373342470863,-0.2818152560909424,0.7417715906259977,0.0114221111408117,-0.1274243973971095,0.32187313896786995,0.0043127589818806045,-0.1091517436289096,1.6873289239107485,-0.0002237225562619,26.481636605662004
chrono,3.2592000000000003,0.0245810039196677,-0.2816492787086911,0.7599015116872149,0.0113966401873926,-0.1273535351999356,0.3304111093487215,0.004290994193023909,-0.1088371477757647,1.6924186659231504,-0.0002233032157071,26.335107683466354
chrono,3.2594000000000003,0.0245247070353594,-0.2814820629477391,0.7784934936301049,0.0113711843075263,-0.1272781673467501,0.3390746787930993,0.00426929498052131,-0.1085092740519413,1.699942965413887,-0.0002228880377459,26.48546299901639
chrono,3.2596000000000003,0.0244684436306298,-0.2813146648899004,0.7975563207301746,0.0113457439185028,-0.1272007129312508,0.3476160554956504,0.004247660547760601,-0.1081853834403591,1.7098685760768058,-0.0002224777048548,26.43914513235565
chrono,3.2598000000000003,0.0244122147894346,-0.2811418469125993,0.8166745728641532,0.0113203187131749,-0.1271247944532212,0.35607545148953973,0.004226095100495805,-0.1078404642662408,1.7201789752108774,-0.0002220684039448,26.677447536334974
chrono,3.26,0.0243560206602481,-0.2809682865444151,0.8356959951683761,0.0112949086299057,-0.1270491841952299,0.3644468396130565,0.004204596603858302,-0.1075057194647355,1.7301713473521965,-0.0002216619462118,26.56036771154429
chrono,3.2602,0.0242998623080387,-0.2807894011727878,0.8545946025917869,0.0112695131483538,-0.1269761759036929,0.3727344701934506,0.004183168352228012,-0.1071545029466015,1.7397022997066809,-0.0002212553347397,26.74680404747063
chrono,3.2604,0.0242437398988773,-0.2806096854105191,0.8733574628690631,0.0112441320829915,-0.1269040953223199,0.38084221295016424,0.004161807842890511,-0.106815800022026,1.746616168551519,-0.0002208508081732,26.60299335807183
chrono,3.2606,0.024187653458645,-0.2804298402253146,0.8919728165282617,0.0112187652976691,-0.12683269553241,0.38882749036748415,0.004140511844308706,-0.1064932547788611,1.7526974929906718,-0.0002204512598948,26.417770591410363
chrono,3.2608,0.0241316029800834,-0.2802500313231059,0.910449445833431,0.011193412687766,-0.1267618188763724,0.39671831570542193,0.004119277254262907,-0.1061862206245208,1.7583100335473922,-0.0002200594595225,26.24007705720775
chrono,3.261,0.0240755884115626,-0.2800704805644642,0.9286291023498875,0.0111680741528445,-0.1266914444340967,0.40471709319030436,0.004098100758431811,-0.105895758058485,1.7620452291276463,-0.0002196783677886,26.05036631234959
chrono,3.2612,0.0240196096924062,-0.2798912331854796,0.9466313821086356,0.0111427496055693,-0.1266215066880945,0.4126934612165959,0.004076979228835501,-0.1056209353708885,1.7653275249365283,-0.000219310772649,25.87139387432065
chrono,3.2614,0.0239636667596476,-0.2797123006376866,0.9644875572122094,0.0111174389675089,-0.1265519611168006,0.42062953694524036,0.004055909733655799,-0.1053607717546996,1.7684344091323512,-0.0002189592811814,25.703702559398696
chrono,3.2616,0.0239077595612667,-0.2795336281898889,0.9820657380704811,0.0110921421693262,-0.1264827622478231,0.42872215119299384,0.004034889671191699,-0.1051136166238617,1.7699908878163513,-0.0002186261967439,25.55494377446167
chrono,3.2618,0.0238518884499148,-0.2793531925730043,0.9994880941441147,0.0110668603079294,-0.1264080785661583,0.43681756285152734,0.0040139226341467105,-0.104848498170239,1.7714414179053182,-0.0002183082548678,25.758419192182927
chrono,3.262,0.0237960534480402,-0.2791726447450112,1.016785307186032,0.011041593658359,-0.1263320196077007,0.4449000262157644,0.003993007339710808,-0.1045897938000539,1.7730050182792911,-0.0002180065814232,25.684514041027377
chrono,3.2622,0.0237402545124273,-0.2789923130125809,1.0341182812807144,0.011016342328006,-0.1262554236607337,0.4531881362397103,0.003972141626585102,-0.1043418959279417,1.7757577912436153,-0.0002177230913377,25.560695391409187
chrono,3.2624,0.0236844915896763,-0.2788122482920974,1.0517633152954484,0.010991106375046,-0.1261785368157417,0.46150494316473645,0.0039513232837963125,-0.104105052918418,1.780453659229464,-0.0002174597391594,25.434168210396475
chrono,3.2626,0.0236287646208082,-0.2786324784772538,1.069444741111805,0.0109658858308732,-0.1261014929854075,0.4697627047203357,0.003930550113767001,-0.1038791977856914,1.7858129468010606,-0.0002172184639879,25.30849302867425
chrono,3.2628000000000004,0.0235730735491225,-0.2784529921744009,1.0870646948407687,0.0109406807130998,-0.1260243610849789,0.4779790352310258,0.003909820038555403,-0.1036637323510909,1.7912862127519547,-0.0002170010930725,25.189722722995207
chrono,3.2630000000000003,0.0235174183319546,-0.2782737192032342,1.104953274084067,0.0109154910337829,-0.1259471688931389,0.4860943238379189,0.003889131244569813,-0.1034573348640705,1.798083938120947,-0.0002168092092715,25.08611807958616
chrono,3.2632000000000003,0.0234617989338518,-0.2780946235005174,1.1228167655834163,0.0108903168004834,-0.1258699388925353,0.4938394384135947,0.0038684820888285065,-0.1032591522778113,1.8030416003558902,-0.0002166442375344,24.992311061430783
chrono,3.2634000000000003,0.0234062156479249,-0.2779140623517678,1.1406059607435268,0.010865159219217,-0.1257866785036974,0.5014706077612402,0.0038478770425379033,-0.1030386138451577,1.8077766219607594,-0.0002165020737106,25.24650968499412
chrono,3.2636000000000003,0.0233506691959227,-0.2777298923721697,1.1583386736169932,0.0108400181226874,-0.1257042547214057,0.5091290636601943,0.0038273187637104106,-0.1028047854916623,1.812823357095969,-0.0002163802632772,25.397257469431437
chrono,3.2638000000000003,0.0232951599816738,-0.2775437031949104,1.1759738849655395,0.0108148933682593,-0.1256225442016515,0.5167321684279844,0.0038068075882372043,-0.1025692777545911,1.817740040710208,-0.0002162784581856,25.41571824076291
chrono,3.264,0.0232396880780555,-0.2773571496201386,1.1930054123773264,0.0107897849096097,-0.1255410653183957,0.5239710638854987,0.003786341804084603,-0.1023423302012624,1.8168474248284432,-0.0002161981669497,25.31757358746505
chrono,3.2642,0.0231842535139152,-0.2771704518047252,1.209380370098937,0.0107646927209201,-0.1254597155393853,0.5307493424503146,0.003765919650000213,-0.1021241889121906,1.8109622494147675,-0.0002161409364959,25.21675182441088
chrono,3.2644,0.0231288562812778,-0.2769837938649251,1.2247888550930761,0.0107396167750633,-0.1253785014055544,0.5372407880145028,0.003745539204466311,-0.1019156552092046,1.7990989322898372,-0.0002161084567769,25.106870662926923
chrono,3.2646,0.0230734986300063,-0.2767858863793343,1.2399940365052975,0.0107145570037426,-0.125297629014117,0.5438240871645312,0.0037252107328716033,-0.1016557950638128,1.788585048020805,-0.0002160915060185,25.68860951070643
chrono,3.2648,0.0230181845884204,-0.2765678370826734,1.2549730813946323,0.0106895151367848,-0.1252081074241723,0.5503821755278014,0.0037049532975099025,-0.1013006245711059,1.7793440159655187,-0.0002160732509821,26.765280085268568
chrono,3.265,0.0229629202794605,-0.2763191727306827,1.2695091993774645,0.0106644935601467,-0.1251066560203768,0.5566166104312528,0.0036847943198328043,-0.1008083485114844,1.768822130144054,-0.0002160295811056,28.31295526977319
chrono,3.2652,0.0229077072193072,-0.2760629273795564,1.2834669099173535,0.0106394928323837,-0.125002411841962,0.5622997150690247,0.0036647335640366124,-0.1003172519196054,1.7553624405417863,-0.000215961031219,28.292561411943595
chrono,3.2654,0.0228525459933794,-0.2758037548940321,1.2965622083700357,0.0106145131674073,-0.1248970981072442,0.5675754123159451,0.0036447658614295053,-0.0998519989838465,1.7370673505045569,-0.000215872504404,27.992988357270697
chrono,3.2656,0.0227974384631308,-0.2755352750972215,1.3092428143489072,0.0105895559018439,-0.1247851010548844,0.5726718266478489,0.0036248943069426,-0.0993712720047725,1.7196183808341305,-0.0002157615709276,28.161435857315663
chrono,3.2658,0.0227423906930966,-0.27523647234216,1.3216411210631902,0.0105646240363868,-0.1246581003243442,0.5776365316793524,0.0036051437406263015,-0.0987663465404892,1.7040744849573626,-0.0002156065471765,29.560646058057127
chrono,3.266,0.0226874046164768,-0.2749280035558805,1.3338127829569195,0.0105397191066918,-0.1245234210802779,0.5824947396161644,0.003585515945444706,-0.0981525069221352,1.6905315355138668,-0.0002154062513107,29.65332550402966
chrono,3.2662,0.0226324806562229,-0.2746174200397779,1.3460087856581833,0.0105148418109982,-0.1243852504856834,0.5876243376295098,0.003566003855567601,-0.097573996681667,1.6796201240805406,-0.0002151673669518,29.24475936589168
chrono,3.2664,0.0225776188237265,-0.2743067795800782,1.359183811623091,0.0104899923376336,-0.1242461381979387,0.5932030381216863,0.0035465975013567047,-0.0970453347133422,1.674980011693735,-0.0002148991611749,28.671809110742764
chrono,3.2666,0.0225228190127441,-0.2739966703501934,1.3743359044333803,0.0104651707652277,-0.1241066327264784,0.5996990864200676,0.003527287222657813,-0.0965649735492249,1.6796368453117383,-0.0002146105695221,28.11737107842561
chrono,3.2668000000000004,0.0224680810780388,-0.273687287319211,1.3898365573616014,0.010440377123668,-0.1239669777924355,0.6063791866834178,0.0035080641396219026,-0.0961290116444883,1.6864266217012307,-0.0002143097782622,27.608086888730156
chrono,3.2670000000000003,0.0224134048957291,-0.2733785237062224,1.404970166197378,0.010415611430914,-0.1238272330421104,0.6125103278478007,0.0034889204667124113,-0.0957319774352226,1.689357369245318,-0.000214003946472,27.161702491002423
chrono,3.2672000000000003,0.0223587941913549,-0.2730511323072871,1.4212886001283702,0.0103908762876303,-0.1236744846191478,0.6193879181577057,0.003469871405529401,-0.0952589364053787,1.6965873464426,-0.0002136797747337,28.0178041781006
chrono,3.2674000000000003,0.0223042514336709,-0.2727113969217859,1.4383275822420443,0.0103661720653297,-0.1235198787894053,0.6266702176907567,0.0034509206594397074,-0.0947673791976907,1.7056691950791723,-0.000213334242924,28.221640386393823
chrono,3.2676000000000003,0.0222497770771285,-0.2723693892309653,1.455120466725815,0.0103414987746291,-0.123365219919727,0.633915768288621,0.0034320620930513995,-0.0943064991031547,1.7135111417551006,-0.0002129730826552,27.868150098713198
chrono,3.2678000000000003,0.0221953712276428,-0.2720268519421707,1.4716014801060666,0.0103168563462648,-0.1232109073982812,0.6410889783292326,0.0034132888490887026,-0.0938799054463172,1.7198062934507603,-0.000212602611435,27.47465026861263
chrono,3.268,0.0221410338943698,-0.2716842688664482,1.4877156235901974,0.0102922447336784,-0.1230568276832166,0.6483375344803173,0.0033945950331079056,-0.0934827840389201,1.723787248567839,-0.0002122282126617,27.1368565891629
chrono,3.2682,0.0220867650967976,-0.2713415883362653,1.5035704817534408,0.0102676638402154,-0.1229032312710827,0.6555478968392535,0.0033759761749031086,-0.0931080136806217,1.7262578201273882,-0.0002118539152639,26.88100898778877
chrono,3.2684,0.0220325648232255,-0.2709989662963854,1.5209120860937395,0.0102431135164562,-0.1227503819991717,0.6634872000600436,0.0033574290601681017,-0.0927493148500576,1.7337866510817752,-0.0002114825406906,26.697579951437397
chrono,3.2686,0.0219784330735869,-0.2706563445756156,1.538412985205304,0.0102185936265057,-0.122598212243208,0.6715002901969489,0.0033389512116808046,-0.0924030021280051,1.740925564191671,-0.0002111162163237,26.5564617101616
chrono,3.2688,0.0219243697982375,-0.2703139710747735,1.5557923150671304,0.0101941040822983,-0.1224464828374756,0.6794766642860224,0.003320540746785408,-0.0920661026714582,1.7466946974470496,-0.0002107564980428,26.449626967285266
chrono,3.269,0.021870374972787,-0.2699717195594691,1.5731193057434407,0.0101696451395384,-0.1222934748360863,0.6875747149691107,0.0033021973480305,-0.0917307904964638,1.751858808557896,-0.0002104035018127,26.432093328586053
chrono,3.2692,0.0218164500126388,-0.2696223911389356,1.5903751205870682,0.0101452190168529,-0.1221293732121254,0.6955049598643207,0.003283930967637405,-0.0913457177896841,1.7553339036241282,-0.0002100481871449,26.99637687254365
chrono,3.2694,0.0217625969302839,-0.2692630001572355,1.6075360163530061,0.0101208265635819,-0.121961024862729,0.7033844115544956,0.003265750384925603,-0.0909167490548255,1.7580873293233128,-0.000209682606626,27.493400652729186
chrono,3.2696,0.0217088177815976,-0.2688933295634004,1.624526782461258,0.0100964674977674,-0.1217940866084605,0.710994844596303,0.0032476630827672076,-0.0904503664110017,1.758925321110883,-0.0002092999054698,27.917673118038834
chrono,3.2698,0.0216551129408913,-0.2685217873562429,1.6414287893247153,0.0100721416468075,-0.1216280114560752,0.7184757764828208,0.003229668154770604,-0.0899885158069904,1.7590122705523477,-0.0002089007858546,27.865654743008573
chrono,3.27,0.0216014821640107,-0.2681514659217461,1.6590080114847436,0.0100478487802656,-0.1214630885298092,0.7265719958270247,0.0032117617611768096,-0.0895458639311821,1.7612285676012844,-0.0002084885777263,27.64734826162276
chrono,3.2702,0.0215479250921833,-0.267782938362075,1.6772435829797372,0.0100235886658937,-0.1212993268739686,0.734887473445153,0.003193939691527703,-0.0891242642512772,1.765905943265242,-0.0002080669390353,27.40814067522302
chrono,3.2704,0.0214944412941974,-0.2674165668784032,1.6953114467629435,0.0099993610640219,-0.1211367635917964,0.7433344944000286,0.0031761975190061076,-0.0887247985443891,1.769614779606231,-0.0002076397196607,27.156758325898863
chrono,3.2706,0.0214410303109632,-0.2670524908663886,1.7132916203696187,0.0099751657350658,-0.1209753982537411,0.7517959427659783,0.003158530818453409,-0.0883474585112149,1.7733795613345038,-0.0002072107663807,26.905559135627342
chrono,3.2708000000000004,0.0213876917219769,-0.2666905173931673,1.7311681297113661,0.0099510024657252,-0.1208150994356663,0.7602466833339548,0.003140935570410411,-0.0879902156633203,1.7772388921145785,-0.0002067835577197,26.67748760708053
chrono,3.2710000000000004,0.0213344251138647,-0.2663306108106716,1.748935051489268,0.0099268710483968,-0.1206558386510678,0.768674586028251,0.0031234079259782055,-0.0876522172016962,1.7811373254872584,-0.0002063614171592,26.459174245790194
chrono,3.2712000000000003,0.0212812301044863,-0.2659726149493588,1.7665778030525394,0.0099027712944846,-0.1204975208620886,0.7770669804304016,0.0031059443527719083,-0.0873318805659147,1.7850427567493319,-0.0002059473813502,26.25890195862118
chrono,3.2714000000000003,0.0212281063485653,-0.2656163454875633,1.784106685349858,0.0098787030322729,-0.1203400616663735,0.785424118409615,0.0030885416454932008,-0.0870275703296612,1.7889657887614545,-0.0002055441907076,26.07726299556492
chrono,3.2716000000000003,0.0211750535317565,-0.2652616477703364,1.8015107563108734,0.0098546661071099,-0.1201833757429388,0.7937386448875638,0.0030711968937959105,-0.0867378117436244,1.7928270967287077,-0.0002051543180652,25.912432211263532
chrono,3.2718000000000003,0.0211220713685046,-0.2649083778442629,1.8188068945595495,0.0098306603764787,-0.1200274024169983,0.8020168044097029,0.0030539074416549017,-0.0864613332079473,1.7966461132166618,-0.0002047800059033,25.762090667532195
chrono,3.272,0.021069159618634,-0.2645563088105396,1.835904717051578,0.0098066857197867,-0.1198720320652441,0.8099740730641797,0.0030366709976073075,-0.0861963119236056,1.7989464880957842,-0.000204423165972,25.63250224142782
chrono,3.2722,0.0210163186528139,-0.2642023864870897,1.8533883017425055,0.0097827429310165,-0.1197126916112364,0.8177864142054695,0.0030194896639745006,-0.0859207792127519,1.802570937038513,-0.0002040817784854,25.75184197130337
chrono,3.2724,0.0209635499301513,-0.2638411684933362,1.871643017554667,0.0097588321078051,-0.1195528631069519,0.8262762791240449,0.003002368607986,-0.0856194107131414,1.8099324526926983,-0.0002037510852268,26.044697622880182
chrono,3.2726,0.0209108537749452,-0.2634783289479013,1.8902412742122012,0.0097349530060737,-0.1193942551054623,0.8348015990736443,0.0029853078536517114,-0.0853179222185329,1.8185977721467705,-0.0002034309084732,26.046456239666828
chrono,3.2728,0.0208582300993035,-0.2631159288547033,1.9087678451589238,0.0097111054558811,-0.1192364968528977,0.8432611532645936,0.0029683054580053048,-0.0850261485255683,1.8270764208000305,-0.0002031228563636,25.936469786669136
chrono,3.273,0.0208056801367515,-0.2627473609652913,1.9271462110789253,0.0096872890488386,-0.119080780803312,0.8516378177920187,0.0029513646266969007,-0.0847183468330094,1.8350957810733695,-0.0002028239201742,26.118248437422555
chrono,3.2732,0.0207532037974241,-0.2623792423836203,1.9453520039385288,0.0096635035344979,-0.1189263170627589,0.8599267266723029,0.0029344830261711086,-0.0844222128801847,1.8425431120385403,-0.0002025360714008,25.98596252240221
chrono,3.2734,0.0207008009032017,-0.2620120143960659,1.963394416507383,0.0096397486982573,-0.1187729263770035,0.8681351549723668,0.0029176581310147998,-0.0841387059365344,1.849452864565991,-0.0002022614498802,25.8428888801346
chrono,3.2736,0.0206484713475587,-0.2616453190818117,1.9811931522439716,0.0096160248151865,-0.1186181602556593,0.8759662085841424,0.0029008893500743066,-0.0838581547718168,1.854339200563258,-0.0002020004212037,25.80994073781297
chrono,3.2738,0.0205962148532688,-0.2612800099176225,1.998652965507569,0.0095923317857213,-0.1184638919570087,0.8837659130530275,0.002884174150383112,-0.0835902683727693,1.8577193912913863,-0.000201755125384,25.66657474354602
chrono,3.274,0.0205440311804054,-0.2609159004013583,2.0158847694369872,0.0095686694993005,-0.1183101764752164,0.8915425474944363,0.002867510228170611,-0.0833339007652502,1.8603236851497702,-0.0002015274941375,25.5362667798842
chrono,3.2742,0.0204919200853217,-0.2605530091324317,2.0329670552143333,0.0095450378322272,-0.1181570794895967,0.8992703060169803,0.0028508952912223995,-0.0830889941670601,1.862658013288095,-0.0002013194485952,25.406650586282083
chrono,3.2744,0.020439881362867,-0.2601911436271857,2.0499399495599584,0.0095214366740112,-0.1180045349694987,0.9069575622293439,0.0028343273442186095,-0.0828540641147534,1.86487392766319,-0.0002011326393589,25.293941338926
chrono,3.2746,0.0203879154687975,-0.2598269994036757,2.066818996069977,0.0094978669386431,-0.1178474202795306,0.9146074256823354,0.002817808977631009,-0.0826061819184252,1.8670502569543044,-0.0002009646072228,25.44093416462161
chrono,3.2748000000000004,0.020336022406127,-0.2594628401482038,2.083061390827725,0.0094743289349472,-0.1176887613810849,0.922237093780658,0.002801339684446208,-0.0823608348315326,1.8662483737695545,-0.0002008156764175,25.41240548187492
chrono,3.2750000000000004,0.020284202026683,-0.2590994217827648,2.0982300647749987,0.0094508227338087,-0.1175297480208867,0.9294028814228659,0.002784917944583812,-0.0821230881271614,1.8603135368295343,-0.0002006870780919,25.32653737699327
chrono,3.2752000000000003,0.0202324541550266,-0.2587368806334811,2.112166287547256,0.0094273483418555,-0.1173707015027824,0.9359514289515701,0.002768542079300204,-0.0818937351079298,1.8482782028051714,-0.000200580183217,25.231739962973634
chrono,3.2754000000000003,0.020180778604156,-0.258375274511869,2.126058205582709,0.0094039057355094,-0.1172117728649376,0.9425707478545493,0.00275221036227101,-0.081673013670548,1.8374846534227405,-0.0002004964041453,25.13429005426
chrono,3.2756000000000003,0.0201291752140354,-0.2580144685869164,2.139818119854726,0.0093804948878101,-0.1170529790209606,0.9491265467041413,0.0027359212775086017,-0.0814598721375243,1.827828999169789,-0.0002004369597004,25.04884040330215
chrono,3.2758000000000003,0.0200776438378941,-0.2576543965299143,2.153360477170864,0.0093571157671642,-0.1168943431405513,0.955310773437138,0.0027196734209253004,-0.0812537510085518,1.817896039336624,-0.0002004029658986,24.96978150877917
chrono,3.276,0.0200261843555477,-0.2572949254078092,2.16539952009319,0.0093337683471834,-0.1167358391976483,0.960691863924221,0.0027034655966618054,-0.0810536091513693,1.801507804975034,-0.0002003953476574,24.90259066727956
chrono,3.2762,0.0199747980863225,-0.2569288576057215,2.176889616806388,0.0093104533488454,-0.1165737303045517,0.9656320853258119,0.0026873039059540083,-0.0808229615091148,1.78417381310146,-0.0002004084605618,25.24886739089757
chrono,3.2764,0.0199234896600605,-0.2565396403425116,2.1881898356292844,0.0092871727222891,-0.1164018706571723,0.9703408737335897,0.0026712054668864005,-0.0805067247879271,1.7680593644165903,-0.0002004270211284,26.215628532652364
chrono,3.2766,0.0198722676322243,-0.2561076453196219,2.199409457522192,0.0092639302902809,-0.1162108970010044,0.9749525043912285,0.0026552003490983994,-0.0800401423956512,1.7539385697099488,-0.0002004244492535,27.91144304026836
chrono,3.2768,0.0198211339136036,-0.2556660962459189,2.2105825555134895,0.0092407269005682,-0.1160156845704351,0.9794996486783173,0.0026392905907187125,-0.079563369962216,1.741775311605913,-0.0002003990993447,28.02262220204842
chrono,3.277,0.0197700886310918,-0.2552239126980076,2.221763645331662,0.0092175626314327,-0.1158200807232144,0.9840789289870384,0.002623471087253401,-0.079112120085055,1.7317065552523752,-0.0002003556641708,27.73027626158722
chrono,3.2772,0.0197191383623321,-0.2547488406317394,2.2329185496571005,0.0091944407816666,-0.1156079826686922,0.9886481480035588,0.0026077624405188016,-0.078557863139794,1.7232804251342588,-0.0002002760537753,28.890045628813905
chrono,3.2774,0.0196682880028113,-0.2542492907911526,2.243086650234551,0.0091713628599706,-0.1153883412116931,0.9925491579189344,0.0025921757854876076,-0.0779479327470402,1.710748779008452,-0.000200150638663,29.51414881406317
chrono,3.2776,0.0196175373647862,-0.2537506796658157,2.2525900774077257,0.009148328744507,-0.1151693089576939,0.996335252851016,0.0025767022379145077,-0.0773824235938056,1.6970066813709177,-0.0001999876142517,29.00639404932218
chrono,3.2778,0.0195668857031859,-0.2532557939285761,2.2621991389594815,0.0091253381027595,-0.1149519393001692,1.0004075606462912,0.0025613315437432033,-0.0768681845730913,1.6856986002842114,-0.00019979634368,28.42195113080575
chrono,3.278,0.0195163322360732,-0.2527648179140803,2.271725019383032,0.0091023905937778,-0.1147362744094348,1.0045074687573092,0.0025460542635427075,-0.076401142537358,1.675779144532696,-0.0001995854064879,27.88439180194751
chrono,3.2782,0.0194658761533212,-0.2522778925753545,2.2811933542823355,0.0090794858709106,-0.1145223427873673,1.0086167842512075,0.0025308616252131128,-0.075977960819857,1.6670195390661975,-0.0001993627421829,27.38522029764865
chrono,3.2784,0.0194155235521062,-0.2517604810489243,2.29059712001182,0.0090566267917514,-0.1142941230317539,1.012738649993107,0.0025157718391503048,-0.0754637289835884,1.6590514085398174,-0.0001991123322569,28.41088980050375
chrono,3.2786,0.0193652750865213,-0.2512397990102778,2.2999424722782784,0.0090338135884197,-0.1140647426839377,1.0168811001619658,0.0025007805957604073,-0.0749710453689817,1.6515605030431821,-0.0001988382223401,28.16314931326115
chrono,3.2788,0.0193151302667734,-0.2507215659606057,2.3094231084191525,0.009011046059401,-0.1138363699137389,1.0210395258857938,0.0024858797614246003,-0.0745190297677612,1.6449586196627153,-0.0001985478225604,27.699756201040824
chrono,3.2790000000000004,0.0192650888632396,-0.2502044810983058,2.319064731394501,0.0089883246458665,-0.1136057911297454,1.0251872806563405,0.0024710642556278056,-0.0740924167914595,1.6390982388909832,-0.0001982457420858,27.4099854531196
chrono,3.2792000000000003,0.0192151504597853,-0.2496894769538485,2.328904411786801,0.0089656493766939,-0.1133750679021394,1.0294932706955757,0.0024563282731228098,-0.0736948300041339,1.634050645014141,-0.0001979372029012,27.07967961575541
chrono,3.2794000000000003,0.0191653145814754,-0.2491768475179593,2.3383655810795188,0.0089430201128392,-0.1131450398830801,1.0332654102601686,0.002441666337384907,-0.0733246257522166,1.6263097849365504,-0.0001976270832017,26.76859044544074
chrono,3.2796000000000003,0.0191155807886422,-0.2486664164442351,2.348628185683249,0.00892043666864,-0.1129159401828721,1.0374401611825699,0.0024270733656427124,-0.0729798352708419,1.620088864048537,-0.000197319890622,26.480043756059985
chrono,3.2798000000000003,0.019065948759151,-0.2481575960665008,2.3612599203883167,0.0088978989382422,-0.1126873697498513,1.0428888635379276,0.0024125455270630064,-0.072654198899804,1.6200664542516454,-0.000197018967234,26.2628766827612
chrono,3.28,0.0190164223129573,-0.2476296757685606,2.373997750655436,0.008875409100114,-0.1124479067543722,1.0484248728466747,0.0023980956300635042,-0.0722645216567046,1.619736102420253,-0.0001967128350062,26.986423453354902
chrono,3.2802,0.0189670042501558,-0.2470877548014013,2.3880842642123032,0.0088529679784555,-0.1122043228326583,1.0545590786838808,0.0023837315826121114,-0.0718353053869792,1.6230358514658998,-0.0001963943352035,27.43332018496364
chrono,3.2804,0.0189176949582212,-0.246543896423621,2.402702991368692,0.0088305755842714,-0.1119606839289376,1.0609775498971092,0.002369452766183208,-0.0714091818746282,1.6273945159293384,-0.0001960638701028,27.398504136296904
chrono,3.2806,0.0188684942489694,-0.2460009789726783,2.417180745837279,0.0088082317902985,-0.1117176813624385,1.0673515785018688,0.0023552569040761057,-0.0709944418337544,1.6307936489459107,-0.0001957232929351,27.27023851257624
chrono,3.2808,0.0188194017294886,-0.2454600261044886,2.431432372529013,0.0087859364171127,-0.1114755759281754,1.0736382733867704,0.0023411411467234994,-0.0705939495417966,1.633110128467344,-0.0001953749595302,27.10969836384773
chrono,3.281,0.0187704169497948,-0.2449213231815187,2.445785760802489,0.0087636892678175,-0.1112344549863824,1.0799312081970367,0.0023271025498704107,-0.0702081784183285,1.6353473733853663,-0.0001950213059027,26.943882603872304
chrono,3.2812,0.0187215393566184,-0.2443853866388508,2.461608050461187,0.0087414900985139,-0.1109945535537107,1.0869330904122927,0.002313137827455,-0.0698388374667209,1.6416610274587444,-0.0001946650732716,26.75877238494363
chrono,3.2814,0.018672768429258,-0.243852053634892,2.4773811335742506,0.0087193386794248,-0.1107558010196252,1.0939341054646528,0.0022992439225940076,-0.069484780804143,1.6472490540477476,-0.0001943087951766,26.58668937296041
chrono,3.2816,0.0186241036005155,-0.2433215566534421,2.4929460538670734,0.0086972347599634,-0.1105183014331459,1.100856161653865,0.002285417654091307,-0.0691466299772454,1.6517046766548888,-0.0001939551166514,26.40760646696716
chrono,3.2818,0.0185755443823283,-0.2427935000141937,2.5084336475441087,0.0086751781238656,-0.1102818831796413,1.1078581926862043,0.002271656249378806,-0.0688223418720025,1.6557126169259482,-0.0001936063143021,26.251700279979502
chrono,3.282,0.0185270903261103,-0.2422676863330811,2.523787936283088,0.0086531685717459,-0.1100464618653338,1.1148689707789174,0.0022579571658184056,-0.0685107668450922,1.659073616374942,-0.0001932644573729,26.10884674040745
chrono,3.2822,0.0184787430127124,-0.2417339681951049,2.53898723578818,0.0086312057932879,-0.1098125924164025,1.1218414319168768,0.002244324469895212,-0.0681788597659761,1.661704659064733,-0.0001929256827245,26.340026257269432
chrono,3.2824,0.0184305055143454,-0.2411848890227066,2.555276429367633,0.0086092926329126,-0.1095645003496123,1.1291209207629263,0.0022307710981693124,-0.0677822709956391,1.6666247338587505,-0.0001925782230679,27.072500412803866
chrono,3.2826,0.018382379165482,-0.2406291373720488,2.5715290961861723,0.0085874292920897,-0.1093154010326573,1.1365706517867373,0.002217300107074008,-0.0673704004411506,1.6704140114350476,-0.0001922191697103,27.24591255312229
chrono,3.2828,0.018334363617528,-0.2400751287025948,2.5875400844617267,0.0085656155365365,-0.1090674731619804,1.144026561866745,0.002203908544875205,-0.0669732884762355,1.6728801515249925,-0.0001918509915947,27.07949938266908
chrono,3.2830000000000004,0.0182864582150353,-0.2395243973081418,2.6033922689419198,0.0085438510490001,-0.1088211315801166,1.1514438551678434,0.0021905924780902114,-0.0665958437553944,1.674573650872976,-0.0001914770328904,26.85762974472865
chrono,3.2832000000000003,0.0182386622181462,-0.2389773652415137,2.6187870206444552,0.0085221354870112,-0.1085765023669126,1.1588864365800458,0.002177347782111108,-0.0662390218816488,1.674421987559204,-0.0001911008062452,26.62501776407858
chrono,3.2834000000000003,0.018190974931355,-0.2384338107428444,2.634069420699022,0.0085004685329942,-0.1083334610517207,1.1663314723079292,0.0021641706421222096,-0.0659012739065552,1.6739765614580517,-0.0001907255427458,26.410010343385416
